탑승일자,버스정류장ARS번호,총승객수,승차총승객수,하차총승객수
2023-03-14,02003,1513.0,323.0,1190.0
2023-03-14,02006,9606.0,4380.0,5226.0
2023-03-14,02282,976.0,276.0,700.0
2023-03-15,02003,1640.0,351.0,1289.0
2023-03-15,02006,9720.0,4387.0,5333.0
2023-03-15,02282,1003.0,291.0,712.0
2023-03-16,02003,1580.0,346.0,1234.0
2023-03-16,02006,10168.0,4682.0,5486.0
2023-03-16,02282,960.0,242.0,718.0
2023-03-17,02003,1745.0,398.0,1347.0
2023-03-17,02006,10604.0,4956.0,5648.0
2023-03-17,02282,923.0,269.0,654.0
2023-03-18,02003,1219.0,230.0,989.0
2023-03-18,02006,8304.0,3803.0,4501.0
2023-03-18,02282,773.0,182.0,591.0
2023-03-19,02003,1008.0,304.0,704.0
2023-03-19,02006,7163.0,3676.0,3487.0
2023-03-19,02282,600.0,111.0,489.0
2023-03-20,02003,1501.0,347.0,1154.0
2023-03-20,02006,9978.0,4530.0,5448.0
2023-03-20,02282,971.0,280.0,691.0
2023-03-21,02003,1677.0,357.0,1320.0
2023-03-21,02006,9759.0,4373.0,5386.0
2023-03-21,02282,1046.0,281.0,765.0
2023-03-22,02003,1589.0,324.0,1265.0
2023-03-22,02006,9773.0,4348.0,5425.0
2023-03-22,02282,1016.0,261.0,755.0
2023-03-23,02003,1760.0,381.0,1379.0
2023-03-23,02006,10200.0,4537.0,5663.0
2023-03-23,02282,987.0,286.0,701.0
2023-03-24,02003,1804.0,446.0,1358.0
2023-03-24,02006,10533.0,4862.0,5671.0
2023-03-24,02282,1030.0,292.0,738.0
2023-03-25,02003,1326.0,275.0,1051.0
2023-03-25,02006,8544.0,4023.0,4521.0
2023-03-25,02282,895.0,208.0,687.0
2023-03-26,02003,1047.0,245.0,802.0
2023-03-26,02006,7069.0,3851.0,3218.0
2023-03-26,02282,590.0,131.0,459.0
2023-03-27,02003,1604.0,382.0,1222.0
2023-03-27,02006,9847.0,4589.0,5258.0
2023-03-27,02282,982.0,283.0,699.0
2023-03-28,02003,1562.0,357.0,1205.0
2023-03-28,02006,9867.0,4444.0,5423.0
2023-03-28,02282,990.0,295.0,695.0
2023-03-29,02003,1639.0,376.0,1263.0
2023-03-29,02006,9950.0,4414.0,5536.0
2023-03-29,02282,997.0,276.0,721.0
2023-03-30,02003,1691.0,386.0,1305.0
2023-03-30,02006,10039.0,4525.0,5514.0
2023-03-30,02282,999.0,278.0,721.0
2023-03-31,02003,1747.0,417.0,1330.0
2023-03-31,02006,10971.0,4922.0,6049.0
2023-03-31,02282,938.0,289.0,649.0
2023-04-01,02003,1438.0,346.0,1092.0
2023-04-01,02006,8688.0,4043.0,4645.0
2023-04-01,02282,888.0,229.0,659.0
2023-04-02,02003,1137.0,341.0,796.0
2023-04-02,02006,7560.0,3872.0,3688.0
2023-04-02,02282,636.0,184.0,452.0
2023-04-03,02003,1637.0,401.0,1236.0
2023-04-03,02006,9997.0,4563.0,5434.0
2023-04-03,02282,1034.0,315.0,719.0
2023-04-04,02003,1580.0,369.0,1211.0
2023-04-04,02006,9810.0,4408.0,5402.0
2023-04-04,02282,943.0,283.0,660.0
2023-04-05,02003,1559.0,315.0,1244.0
2023-04-05,02006,8804.0,4021.0,4783.0
2023-04-05,02282,879.0,245.0,634.0
2023-04-06,02003,1584.0,346.0,1238.0
2023-04-06,02006,9658.0,4390.0,5268.0
2023-04-06,02282,971.0,301.0,670.0
2023-04-07,02003,1819.0,397.0,1422.0
2023-04-07,02006,10422.0,4903.0,5519.0
2023-04-07,02282,1078.0,294.0,784.0
2023-04-08,02003,1113.0,247.0,866.0
2023-04-08,02006,8035.0,3733.0,4302.0
2023-04-08,02282,920.0,217.0,703.0
2023-04-09,02003,1163.0,256.0,907.0
2023-04-09,02006,8321.0,4229.0,4092.0
2023-04-09,02282,706.0,176.0,530.0
2023-04-10,02003,1669.0,362.0,1307.0
2023-04-10,02006,9901.0,4521.0,5380.0
2023-04-10,02282,1011.0,241.0,770.0
2023-04-11,02003,1588.0,384.0,1204.0
2023-04-11,02006,9069.0,4087.0,4982.0
2023-04-11,02282,942.0,275.0,667.0
2023-04-12,02003,1638.0,349.0,1289.0
2023-04-12,02006,9798.0,4392.0,5406.0
2023-04-12,02282,957.0,265.0,692.0
2023-04-13,02003,1668.0,368.0,1300.0
2023-04-13,02006,9811.0,4517.0,5294.0
2023-04-13,02282,959.0,235.0,724.0
2023-04-14,02003,1852.0,404.0,1448.0
2023-04-14,02006,10491.0,4947.0,5544.0
2023-04-14,02282,1025.0,278.0,747.0
2023-04-15,02003,1232.0,224.0,1008.0
2023-04-15,02006,7637.0,3617.0,4020.0
2023-04-15,02282,785.0,154.0,631.0
2023-04-16,02003,1075.0,272.0,803.0
2023-04-16,02006,6761.0,3683.0,3078.0
2023-04-16,02282,553.0,95.0,458.0
2023-04-17,02003,1686.0,409.0,1277.0
2023-04-17,02006,9648.0,4528.0,5120.0
2023-04-17,02282,976.0,256.0,720.0
2023-04-18,02003,1627.0,357.0,1270.0
2023-04-18,02006,9239.0,4272.0,4967.0
2023-04-18,02282,921.0,254.0,667.0
2023-04-19,02003,1866.0,332.0,1534.0
2023-04-19,02006,9539.0,4362.0,5177.0
2023-04-19,02282,1063.0,292.0,771.0
2023-04-20,02003,1612.0,355.0,1257.0
2023-04-20,02006,9696.0,4337.0,5359.0
2023-04-20,02282,1024.0,270.0,754.0
2023-04-21,02003,1753.0,365.0,1388.0
2023-04-21,02006,10349.0,4939.0,5410.0
2023-04-21,02282,1113.0,324.0,789.0
2023-04-22,02003,1338.0,316.0,1022.0
2023-04-22,02006,8375.0,3923.0,4452.0
2023-04-22,02282,933.0,213.0,720.0
2023-04-23,02003,1070.0,244.0,826.0
2023-04-23,02006,7079.0,3681.0,3398.0
2023-04-23,02282,628.0,130.0,498.0
2023-04-24,02003,1667.0,343.0,1324.0
2023-04-24,02006,9716.0,4506.0,5210.0
2023-04-24,02282,962.0,284.0,678.0
2023-04-25,02003,1645.0,355.0,1290.0
2023-04-25,02006,9385.0,4257.0,5128.0
2023-04-25,02282,894.0,226.0,668.0
2023-04-26,02003,1696.0,356.0,1340.0
2023-04-26,02006,9789.0,4468.0,5321.0
2023-04-26,02282,988.0,268.0,720.0
2023-04-27,02003,1797.0,359.0,1438.0
2023-04-27,02006,10023.0,4496.0,5527.0
2023-04-27,02282,969.0,258.0,711.0
2023-04-28,02003,1864.0,386.0,1478.0
2023-04-28,02006,10920.0,5057.0,5863.0
2023-04-28,02282,1152.0,309.0,843.0
2023-04-29,02003,1198.0,225.0,973.0
2023-04-29,02006,6615.0,3176.0,3439.0
2023-04-29,02282,750.0,149.0,601.0
2023-04-30,02003,1136.0,279.0,857.0
2023-04-30,02006,7856.0,4018.0,3838.0
2023-04-30,02282,654.0,147.0,507.0
2023-05-01,02003,1779.0,297.0,1482.0
2023-05-01,02006,7111.0,3425.0,3686.0
2023-05-01,02282,792.0,189.0,603.0
2023-05-02,02003,1640.0,382.0,1258.0
2023-05-02,02006,9737.0,4541.0,5196.0
2023-05-02,02282,1061.0,296.0,765.0
2023-05-03,02003,1749.0,370.0,1379.0
2023-05-03,02006,10146.0,4611.0,5535.0
2023-05-03,02282,1050.0,284.0,766.0
2023-05-04,02003,1824.0,390.0,1434.0
2023-05-04,02006,10743.0,4922.0,5821.0
2023-05-04,02282,996.0,265.0,731.0
2023-05-05,02003,798.0,206.0,592.0
2023-05-05,02006,5701.0,2743.0,2958.0
2023-05-05,02282,590.0,132.0,458.0
2023-05-06,02003,1001.0,257.0,744.0
2023-05-06,02006,6439.0,3407.0,3032.0
2023-05-06,02282,533.0,110.0,423.0
2023-05-07,02003,1384.0,417.0,967.0
2023-05-07,02006,7269.0,4079.0,3190.0
2023-05-07,02282,601.0,146.0,455.0
2023-05-08,02003,1631.0,387.0,1244.0
2023-05-08,02006,10147.0,4905.0,5242.0
2023-05-08,02282,992.0,296.0,696.0
2023-05-09,02003,1539.0,343.0,1196.0
2023-05-09,02006,9615.0,4367.0,5248.0
2023-05-09,02282,963.0,270.0,693.0
2023-05-10,02003,1759.0,372.0,1387.0
2023-05-10,02006,9653.0,4319.0,5334.0
2023-05-10,02282,958.0,238.0,720.0
2023-05-11,02003,1733.0,386.0,1347.0
2023-05-11,02006,9849.0,4476.0,5373.0
2023-05-11,02282,1011.0,263.0,748.0
2023-05-12,02003,2036.0,351.0,1685.0
2023-05-12,02006,10648.0,4986.0,5662.0
2023-05-12,02282,1108.0,295.0,813.0
2023-05-13,02003,1556.0,282.0,1274.0
2023-05-13,02006,7902.0,3722.0,4180.0
2023-05-13,02282,862.0,212.0,650.0
2023-05-14,02003,1173.0,309.0,864.0
2023-05-14,02006,7354.0,3857.0,3497.0
2023-05-14,02282,592.0,108.0,484.0
2023-05-15,02003,1774.0,435.0,1339.0
2023-05-15,02006,9756.0,4555.0,5201.0
2023-05-15,02282,956.0,246.0,710.0
2023-05-16,02003,1127.0,202.0,925.0
2023-05-16,02006,8795.0,3942.0,4853.0
2023-05-16,02282,1101.0,307.0,794.0
2023-05-17,02003,784.0,188.0,596.0
2023-05-17,02006,8893.0,3916.0,4977.0
2023-05-17,02282,924.0,252.0,672.0
2023-05-18,02003,1654.0,364.0,1290.0
2023-05-18,02006,9730.0,4495.0,5235.0
2023-05-18,02282,944.0,250.0,694.0
2023-05-19,02003,1936.0,347.0,1589.0
2023-05-19,02006,10239.0,4814.0,5425.0
2023-05-19,02282,1098.0,304.0,794.0
2023-05-20,02003,1387.0,231.0,1156.0
2023-05-20,02006,7879.0,3770.0,4109.0
2023-05-20,02282,1042.0,220.0,822.0
2023-05-21,02003,1172.0,296.0,876.0
2023-05-21,02006,7844.0,3901.0,3943.0
2023-05-21,02282,657.0,125.0,532.0
2023-05-22,02003,1636.0,363.0,1273.0
2023-05-22,02006,9533.0,4416.0,5117.0
2023-05-22,02282,956.0,250.0,706.0
2023-05-23,02003,1683.0,367.0,1316.0
2023-05-23,02006,9523.0,4355.0,5168.0
2023-05-23,02282,1005.0,280.0,725.0
2023-05-24,02003,1635.0,343.0,1292.0
2023-05-24,02006,9691.0,4378.0,5313.0
2023-05-24,02282,1005.0,305.0,700.0
2023-05-25,02003,1787.0,397.0,1390.0
2023-05-25,02006,10333.0,4653.0,5680.0
2023-05-25,02282,1040.0,288.0,752.0
2023-05-26,02003,1979.0,455.0,1524.0
2023-05-26,02006,10463.0,4845.0,5618.0
2023-05-26,02282,1044.0,255.0,789.0
2023-05-27,02003,1105.0,274.0,831.0
2023-05-27,02006,7087.0,3446.0,3641.0
2023-05-27,02282,635.0,120.0,515.0
2023-05-28,02003,838.0,244.0,594.0
2023-05-28,02006,5622.0,2956.0,2666.0
2023-05-28,02282,448.0,76.0,372.0
2023-05-29,02003,1100.0,329.0,771.0
2023-05-29,02006,7037.0,3765.0,3272.0
2023-05-29,02282,701.0,140.0,561.0
2023-05-30,02003,1737.0,416.0,1321.0
2023-05-30,02006,10088.0,4646.0,5442.0
2023-05-30,02282,964.0,271.0,693.0
2023-05-31,02003,1647.0,286.0,1361.0
2023-05-31,02006,8923.0,4159.0,4764.0
2023-05-31,02282,1034.0,313.0,721.0
2023-06-01,02003,1670.0,378.0,1292.0
2023-06-01,02006,9500.0,4335.0,5165.0
2023-06-01,02282,975.0,298.0,677.0
2023-06-02,02003,1898.0,433.0,1465.0
2023-06-02,02006,10299.0,4736.0,5563.0
2023-06-02,02282,1018.0,276.0,742.0
2023-06-03,02003,1380.0,315.0,1065.0
2023-06-03,02006,7545.0,3560.0,3985.0
2023-06-03,02282,908.0,193.0,715.0
2023-06-04,02003,1187.0,340.0,847.0
2023-06-04,02006,7195.0,3687.0,3508.0
2023-06-04,02282,665.0,146.0,519.0
2023-06-05,02003,1645.0,383.0,1262.0
2023-06-05,02006,9455.0,4513.0,4942.0
2023-06-05,02282,943.0,271.0,672.0
2023-06-06,02003,1018.0,259.0,759.0
2023-06-06,02006,6964.0,3570.0,3394.0
2023-06-06,02282,743.0,176.0,567.0
2023-06-07,02003,1696.0,394.0,1302.0
2023-06-07,02006,9804.0,4467.0,5337.0
2023-06-07,02282,974.0,270.0,704.0
2023-06-08,02003,1736.0,375.0,1361.0
2023-06-08,02006,9401.0,4309.0,5092.0
2023-06-08,02282,982.0,270.0,712.0
2023-06-09,02003,1808.0,438.0,1370.0
2023-06-09,02006,10520.0,4828.0,5692.0
2023-06-09,02282,1059.0,311.0,748.0
2023-06-10,02003,1159.0,306.0,853.0
2023-06-10,02006,7280.0,3465.0,3815.0
2023-06-10,02282,730.0,154.0,576.0
2023-06-11,02003,1015.0,306.0,709.0
2023-06-11,02006,6411.0,3464.0,2947.0
2023-06-11,02282,547.0,130.0,417.0
2023-06-12,02003,1680.0,368.0,1312.0
2023-06-12,02006,9696.0,4446.0,5250.0
2023-06-12,02282,900.0,271.0,629.0
2023-06-13,02003,1687.0,414.0,1273.0
2023-06-13,02006,9619.0,4315.0,5304.0
2023-06-13,02282,969.0,298.0,671.0
2023-06-14,02003,1612.0,346.0,1266.0
2023-06-14,02006,9533.0,4386.0,5147.0
2023-06-14,02282,919.0,241.0,678.0
2023-06-15,02003,1724.0,423.0,1301.0
2023-06-15,02006,9750.0,4485.0,5265.0
2023-06-15,02282,940.0,254.0,686.0
2023-06-16,02003,1833.0,439.0,1394.0
2023-06-16,02006,10328.0,4960.0,5368.0
2023-06-16,02282,1004.0,281.0,723.0
2023-06-17,02003,1475.0,329.0,1146.0
2023-06-17,02006,8054.0,3793.0,4261.0
2023-06-17,02282,840.0,167.0,673.0
2023-06-18,02003,1096.0,302.0,794.0
2023-06-18,02006,7349.0,3954.0,3395.0
2023-06-18,02282,650.0,133.0,517.0
2023-06-19,02003,1569.0,362.0,1207.0
2023-06-19,02006,9549.0,4477.0,5072.0
2023-06-19,02282,955.0,249.0,706.0
2023-06-20,02003,1603.0,369.0,1234.0
2023-06-20,02006,9475.0,4392.0,5083.0
2023-06-20,02282,948.0,250.0,698.0
2023-06-21,02003,1721.0,365.0,1356.0
2023-06-21,02006,8793.0,4108.0,4685.0
2023-06-21,02282,935.0,276.0,659.0
2023-06-22,02003,1718.0,446.0,1272.0
2023-06-22,02006,9909.0,4616.0,5293.0
2023-06-22,02282,1091.0,291.0,800.0
2023-06-23,02003,1917.0,516.0,1401.0
2023-06-23,02006,10727.0,5066.0,5661.0
2023-06-23,02282,1018.0,273.0,745.0
2023-06-24,02003,1310.0,327.0,983.0
2023-06-24,02006,7843.0,3725.0,4118.0
2023-06-24,02282,911.0,197.0,714.0
2023-06-25,02003,999.0,312.0,687.0
2023-06-25,02006,7154.0,3739.0,3415.0
2023-06-25,02282,590.0,156.0,434.0
2023-06-26,02003,1429.0,374.0,1055.0
2023-06-26,02006,8857.0,4199.0,4658.0
2023-06-26,02282,899.0,247.0,652.0
2023-06-27,02003,1457.0,352.0,1105.0
2023-06-27,02006,9412.0,4344.0,5068.0
2023-06-27,02282,1069.0,313.0,756.0
2023-06-28,02003,1530.0,378.0,1152.0
2023-06-28,02006,9768.0,4510.0,5258.0
2023-06-28,02282,1033.0,301.0,732.0
2023-06-29,02003,1386.0,372.0,1014.0
2023-06-29,02006,8658.0,4019.0,4639.0
2023-06-29,02282,829.0,242.0,587.0
2023-06-30,02003,1691.0,412.0,1279.0
2023-06-30,02006,10201.0,4924.0,5277.0
2023-06-30,02282,1065.0,283.0,782.0
2023-07-01,02003,1261.0,244.0,1017.0
2023-07-01,02006,7620.0,3315.0,4305.0
2023-07-01,02282,797.0,204.0,593.0
2023-07-02,02003,1031.0,332.0,699.0
2023-07-02,02006,6745.0,3573.0,3172.0
2023-07-02,02282,568.0,139.0,429.0
2023-07-03,02003,1342.0,370.0,972.0
2023-07-03,02006,9186.0,4268.0,4918.0
2023-07-03,02282,977.0,259.0,718.0
2023-07-04,02003,1333.0,371.0,962.0
2023-07-04,02006,8385.0,3862.0,4523.0
2023-07-04,02282,871.0,237.0,634.0
2023-07-05,02003,1509.0,368.0,1141.0
2023-07-05,02006,9238.0,4259.0,4979.0
2023-07-05,02282,950.0,264.0,686.0
2023-07-06,02003,1502.0,325.0,1177.0
2023-07-06,02006,9484.0,4281.0,5203.0
2023-07-06,02282,1084.0,304.0,780.0
2023-07-07,02003,1692.0,455.0,1237.0
2023-07-07,02006,10374.0,4784.0,5590.0
2023-07-07,02282,1017.0,273.0,744.0
2023-07-08,02003,1203.0,291.0,912.0
2023-07-08,02006,7734.0,3467.0,4267.0
2023-07-08,02282,874.0,192.0,682.0
2023-07-09,02003,824.0,272.0,552.0
2023-07-09,02006,6162.0,3320.0,2842.0
2023-07-09,02282,483.0,115.0,368.0
2023-07-10,02003,1352.0,346.0,1006.0
2023-07-10,02006,9049.0,4248.0,4801.0
2023-07-10,02282,1006.0,313.0,693.0
2023-07-11,02003,1261.0,322.0,939.0
2023-07-11,02006,8365.0,3891.0,4474.0
2023-07-11,02282,889.0,263.0,626.0
2023-07-12,02003,1402.0,392.0,1010.0
2023-07-12,02006,9172.0,4315.0,4857.0
2023-07-12,02282,998.0,285.0,713.0
2023-07-13,02003,1135.0,308.0,827.0
2023-07-13,02006,7814.0,3555.0,4259.0
2023-07-13,02282,758.0,229.0,529.0
2023-07-14,02003,1426.0,333.0,1093.0
2023-07-14,02006,8627.0,4125.0,4502.0
2023-07-14,02282,876.0,234.0,642.0
2023-07-15,02003,924.0,253.0,671.0
2023-07-15,02006,6328.0,2845.0,3483.0
2023-07-15,02282,692.0,140.0,552.0
2023-07-16,02003,970.0,308.0,662.0
2023-07-16,02006,6017.0,3154.0,2863.0
2023-07-16,02282,518.0,108.0,410.0
2023-07-17,02003,1331.0,415.0,916.0
2023-07-17,02006,8877.0,4125.0,4752.0
2023-07-17,02282,895.0,231.0,664.0
2023-07-18,02003,1279.0,337.0,942.0
2023-07-18,02006,8766.0,4089.0,4677.0
2023-07-18,02282,957.0,267.0,690.0
2023-07-19,02003,1341.0,382.0,959.0
2023-07-19,02006,9045.0,4076.0,4969.0
2023-07-19,02282,1014.0,275.0,739.0
2023-07-20,02003,1433.0,420.0,1013.0
2023-07-20,02006,9239.0,4292.0,4947.0
2023-07-20,02282,1036.0,312.0,724.0
2023-07-21,02003,1571.0,430.0,1141.0
2023-07-21,02006,9784.0,4461.0,5323.0
2023-07-21,02282,1005.0,266.0,739.0
2023-07-22,02003,1105.0,334.0,771.0
2023-07-22,02006,6470.0,2907.0,3563.0
2023-07-22,02282,771.0,178.0,593.0
2023-07-23,02003,893.0,279.0,614.0
2023-07-23,02006,5412.0,2888.0,2524.0
2023-07-23,02282,487.0,101.0,386.0
2023-07-24,02003,1383.0,387.0,996.0
2023-07-24,02006,9061.0,4216.0,4845.0
2023-07-24,02282,955.0,245.0,710.0
2023-07-25,02003,1377.0,361.0,1016.0
2023-07-25,02006,9239.0,4296.0,4943.0
2023-07-25,02282,1066.0,323.0,743.0
2023-07-26,02003,1457.0,393.0,1064.0
2023-07-26,02006,9593.0,4444.0,5149.0
2023-07-26,02282,1086.0,275.0,811.0
2023-07-27,02003,1562.0,389.0,1173.0
2023-07-27,02006,9543.0,4509.0,5034.0
2023-07-27,02282,1041.0,292.0,749.0
2023-07-28,02003,1707.0,438.0,1269.0
2023-07-28,02006,10127.0,4714.0,5413.0
2023-07-28,02282,1035.0,288.0,747.0
2023-07-29,02003,1355.0,345.0,1010.0
2023-07-29,02006,6491.0,3029.0,3462.0
2023-07-29,02282,814.0,179.0,635.0
2023-07-30,02003,1006.0,354.0,652.0
2023-07-30,02006,6318.0,3434.0,2884.0
2023-07-30,02282,584.0,133.0,451.0
2023-07-31,02003,1311.0,365.0,946.0
2023-07-31,02006,9291.0,4338.0,4953.0
2023-07-31,02282,928.0,265.0,663.0
2023-08-01,02003,1357.0,409.0,948.0
2023-08-01,02006,9187.0,4385.0,4802.0
2023-08-01,02282,946.0,283.0,663.0
2023-08-02,02003,1413.0,377.0,1036.0
2023-08-02,02006,9077.0,4283.0,4794.0
2023-08-02,02282,952.0,265.0,687.0
2023-08-03,02003,1417.0,367.0,1050.0
2023-08-03,02006,8900.0,4306.0,4594.0
2023-08-03,02282,861.0,243.0,618.0
2023-08-04,02003,1617.0,440.0,1177.0
2023-08-04,02006,9592.0,4553.0,5039.0
2023-08-04,02282,1035.0,316.0,719.0
2023-08-05,02003,1253.0,280.0,973.0
2023-08-05,02006,6647.0,3233.0,3414.0
2023-08-05,02282,653.0,127.0,526.0
2023-08-06,02003,970.0,337.0,633.0
2023-08-06,02006,6266.0,3446.0,2820.0
2023-08-06,02282,560.0,133.0,427.0
2023-08-07,02003,1238.0,367.0,871.0
2023-08-07,02006,8825.0,4163.0,4662.0
2023-08-07,02282,961.0,288.0,673.0
2023-08-08,02003,1370.0,398.0,972.0
2023-08-08,02006,9230.0,4364.0,4866.0
2023-08-08,02282,943.0,299.0,644.0
2023-08-09,02003,1416.0,400.0,1016.0
2023-08-09,02006,9431.0,4504.0,4927.0
2023-08-09,02282,954.0,287.0,667.0
2023-08-10,02003,905.0,239.0,666.0
2023-08-10,02006,6330.0,2898.0,3432.0
2023-08-10,02282,642.0,200.0,442.0
2023-08-11,02003,1408.0,364.0,1044.0
2023-08-11,02006,8949.0,4170.0,4779.0
2023-08-11,02282,884.0,240.0,644.0
2023-08-12,02003,1178.0,321.0,857.0
2023-08-12,02006,7150.0,3309.0,3841.0
2023-08-12,02282,769.0,156.0,613.0
2023-08-13,02003,1012.0,313.0,699.0
2023-08-13,02006,6691.0,3525.0,3166.0
2023-08-13,02282,664.0,199.0,465.0
2023-08-14,02003,1322.0,391.0,931.0
2023-08-14,02006,8736.0,4236.0,4500.0
2023-08-14,02282,986.0,341.0,645.0
2023-08-15,02003,1051.0,309.0,742.0
2023-08-15,02006,6892.0,3610.0,3282.0
2023-08-15,02282,712.0,181.0,531.0
2023-08-16,02003,1434.0,434.0,1000.0
2023-08-16,02006,9287.0,4342.0,4945.0
2023-08-16,02282,974.0,288.0,686.0
2023-08-17,02003,1413.0,402.0,1011.0
2023-08-17,02006,9591.0,4410.0,5181.0
2023-08-17,02282,1006.0,277.0,729.0
2023-08-18,02003,1697.0,467.0,1230.0
2023-08-18,02006,10299.0,4812.0,5487.0
2023-08-18,02282,1018.0,277.0,741.0
2023-08-19,02003,1123.0,327.0,796.0
2023-08-19,02006,7295.0,3408.0,3887.0
2023-08-19,02282,808.0,142.0,666.0
2023-08-20,02003,1034.0,342.0,692.0
2023-08-20,02006,6323.0,3362.0,2961.0
2023-08-20,02282,561.0,130.0,431.0
2023-08-21,02003,1302.0,394.0,908.0
2023-08-21,02006,9202.0,4283.0,4919.0
2023-08-21,02282,951.0,288.0,663.0
2023-08-22,02003,1364.0,387.0,977.0
2023-08-22,02006,8565.0,3940.0,4625.0
2023-08-22,02282,939.0,251.0,688.0
2023-08-23,02003,1374.0,380.0,994.0
2023-08-23,02006,8333.0,3803.0,4530.0
2023-08-23,02282,843.0,241.0,602.0
2023-08-24,02003,1439.0,393.0,1046.0
2023-08-24,02006,8809.0,4182.0,4627.0
2023-08-24,02282,996.0,268.0,728.0
2023-08-25,02003,1606.0,461.0,1145.0
2023-08-25,02006,10329.0,4923.0,5406.0
2023-08-25,02282,1093.0,268.0,825.0
2023-08-26,02003,1203.0,329.0,874.0
2023-08-26,02006,7602.0,3556.0,4046.0
2023-08-26,02282,834.0,191.0,643.0
2023-08-27,02003,1054.0,326.0,728.0
2023-08-27,02006,6889.0,3602.0,3287.0
2023-08-27,02282,675.0,169.0,506.0
2023-08-28,02003,1349.0,358.0,991.0
2023-08-28,02006,9027.0,4334.0,4693.0
2023-08-28,02282,957.0,264.0,693.0
2023-08-29,02003,1341.0,406.0,935.0
2023-08-29,02006,8745.0,4187.0,4558.0
2023-08-29,02282,893.0,255.0,638.0
2023-08-30,02003,1407.0,383.0,1024.0
2023-08-30,02006,9287.0,4326.0,4961.0
2023-08-30,02282,1098.0,314.0,784.0
2023-08-31,02003,1548.0,432.0,1116.0
2023-08-31,02006,9401.0,4380.0,5021.0
2023-08-31,02282,1016.0,321.0,695.0
2023-09-01,02003,1799.0,444.0,1355.0
2023-09-01,02006,10330.0,4768.0,5562.0
2023-09-01,02282,1079.0,315.0,764.0
2023-09-02,02003,1398.0,334.0,1064.0
2023-09-02,02006,7886.0,3700.0,4186.0
2023-09-02,02282,821.0,163.0,658.0
2023-09-03,02003,1132.0,329.0,803.0
2023-09-03,02006,6834.0,3619.0,3215.0
2023-09-03,02282,630.0,121.0,509.0
2023-09-04,02003,1595.0,390.0,1205.0
2023-09-04,02006,9380.0,4239.0,5141.0
2023-09-04,02282,946.0,273.0,673.0
2023-09-05,02003,1646.0,370.0,1276.0
2023-09-05,02006,9573.0,4250.0,5323.0
2023-09-05,02282,1044.0,292.0,752.0
2023-09-06,02003,1651.0,374.0,1277.0
2023-09-06,02006,9434.0,4314.0,5120.0
2023-09-06,02282,1024.0,307.0,717.0
2023-09-07,02003,1672.0,399.0,1273.0
2023-09-07,02006,9607.0,4338.0,5269.0
2023-09-07,02282,1068.0,329.0,739.0
2023-09-08,02003,1825.0,461.0,1364.0
2023-09-08,02006,10627.0,4945.0,5682.0
2023-09-08,02282,1059.0,307.0,752.0
2023-09-09,02003,1386.0,370.0,1016.0
2023-09-09,02006,8047.0,3720.0,4327.0
2023-09-09,02282,879.0,194.0,685.0
2023-09-10,02003,1134.0,318.0,816.0
2023-09-10,02006,7327.0,3744.0,3583.0
2023-09-10,02282,660.0,146.0,514.0
2023-09-11,02003,1599.0,414.0,1185.0
2023-09-11,02006,9742.0,4378.0,5364.0
2023-09-11,02282,1004.0,301.0,703.0
2023-09-12,02003,1711.0,381.0,1330.0
2023-09-12,02006,9602.0,4266.0,5336.0
2023-09-12,02282,1000.0,306.0,694.0
2023-09-13,02003,1566.0,364.0,1202.0
2023-09-13,02006,9210.0,4137.0,5073.0
2023-09-13,02282,973.0,277.0,696.0
2023-09-14,02003,1777.0,397.0,1380.0
2023-09-14,02006,9768.0,4423.0,5345.0
2023-09-14,02282,1157.0,333.0,824.0
2023-09-15,02003,1804.0,453.0,1351.0
2023-09-15,02006,10219.0,4653.0,5566.0
2023-09-15,02282,1013.0,276.0,737.0
2023-09-16,02003,906.0,238.0,668.0
2023-09-16,02006,7281.0,3473.0,3808.0
2023-09-16,02282,880.0,178.0,702.0
2023-09-17,02003,1160.0,332.0,828.0
2023-09-17,02006,6863.0,3494.0,3369.0
2023-09-17,02282,629.0,143.0,486.0
2023-09-18,02003,1693.0,416.0,1277.0
2023-09-18,02006,9745.0,4465.0,5280.0
2023-09-18,02282,1045.0,288.0,757.0
2023-09-19,02003,1743.0,448.0,1295.0
2023-09-19,02006,9814.0,4459.0,5355.0
2023-09-19,02282,1055.0,314.0,741.0
2023-09-20,02003,1550.0,367.0,1183.0
2023-09-20,02006,8976.0,4088.0,4888.0
2023-09-20,02282,901.0,274.0,627.0
2023-09-21,02003,1720.0,405.0,1315.0
2023-09-21,02006,9889.0,4466.0,5423.0
2023-09-21,02282,1074.0,325.0,749.0
2023-09-22,02003,1965.0,485.0,1480.0
2023-09-22,02006,10578.0,4922.0,5656.0
2023-09-22,02282,1127.0,306.0,821.0
2023-09-23,02003,1172.0,267.0,905.0
2023-09-23,02006,8199.0,3793.0,4406.0
2023-09-23,02282,905.0,208.0,697.0
2023-09-24,02003,1313.0,340.0,973.0
2023-09-24,02006,7035.0,3447.0,3588.0
2023-09-24,02282,627.0,129.0,498.0
2023-09-25,02003,1648.0,402.0,1246.0
2023-09-25,02006,9680.0,4336.0,5344.0
2023-09-25,02282,945.0,278.0,667.0
2023-09-26,02003,776.0,219.0,557.0
2023-09-26,02006,7300.0,3132.0,4168.0
