index,날짜,평균기온,최고기온,최저기온
1910,2020-03-25,12.5,19.2,6.1
1911,2020-03-26,14.8,20.6,8.1
1912,2020-03-27,11.9,15.8,6.7
1913,2020-03-28,7.7,12.8,4.5
1914,2020-03-29,8.7,16.1,1.3
1915,2020-03-30,10.2,16.9,4.3
1916,2020-03-31,11.9,18.6,4.7
1917,2020-04-01,11.3,17.4,6.0
1918,2020-04-02,9.3,15.5,3.4
1919,2020-04-03,10.0,16.3,5.3
1920,2020-04-04,8.9,13.3,5.0
1921,2020-04-05,7.2,13.7,1.9
1922,2020-04-06,9.3,16.1,2.9
1923,2020-04-07,10.6,16.8,6.0
1924,2020-04-08,9.4,14.2,5.2
1925,2020-04-09,8.9,14.7,4.3
1926,2020-04-10,10.7,16.8,5.8
1927,2020-04-11,9.9,16.0,6.2
1928,2020-04-12,9.9,15.6,4.4
1929,2020-04-13,12.4,20.4,4.3
1930,2020-04-14,13.0,19.6,7.6
1931,2020-04-15,13.2,20.2,7.2
1932,2020-04-16,16.0,23.8,8.9
1933,2020-04-17,12.5,15.4,10.4
1934,2020-04-18,13.5,19.6,8.5
1935,2020-04-19,12.3,15.5,9.5
1936,2020-04-20,10.0,13.1,7.6
1937,2020-04-21,7.4,10.4,4.8
1938,2020-04-22,6.0,8.3,4.1
1939,2020-04-23,7.9,12.8,2.9
1940,2020-04-24,9.9,14.3,4.1
1941,2020-04-25,13.1,17.1,9.9
1942,2020-04-26,12.3,19.0,6.8
1943,2020-04-27,12.9,18.3,8.7
1944,2020-04-28,13.9,19.9,7.8
1945,2020-04-29,14.9,21.0,9.3
1946,2020-04-30,17.1,23.4,9.3
1947,2020-05-01,20.2,26.2,16.4
1948,2020-05-02,20.3,23.9,18.0
1949,2020-05-03,21.8,27.4,17.0
1950,2020-05-04,20.2,25.3,14.8
1951,2020-05-05,16.0,19.3,13.1
1952,2020-05-06,19.4,27.6,11.1
1953,2020-05-07,20.7,26.5,14.9
1954,2020-05-08,19.9,27.3,14.3
1955,2020-05-09,14.2,16.8,12.7
1956,2020-05-10,14.4,16.6,12.8
1957,2020-05-11,16.5,22.0,12.4
1958,2020-05-12,14.3,18.9,10.5
1959,2020-05-13,16.1,21.8,10.2
1960,2020-05-14,19.3,25.4,12.4
1961,2020-05-15,16.1,20.2,14.1
1962,2020-05-16,16.7,20.3,15.0
1963,2020-05-17,19.1,24.9,14.6
1964,2020-05-18,19.1,26.8,13.2
1965,2020-05-19,13.0,17.1,10.1
1966,2020-05-20,14.4,20.1,9.2
1967,2020-05-21,17.4,22.9,10.9
1968,2020-05-22,18.5,22.7,14.8
1969,2020-05-23,20.1,25.0,16.6
1970,2020-05-24,17.1,20.2,14.3
1971,2020-05-25,16.6,21.3,13.7
1972,2020-05-26,16.2,22.9,12.7
1973,2020-05-27,17.4,23.9,11.8
1974,2020-05-28,18.7,23.4,14.2
1975,2020-05-29,20.7,27.6,14.6
1976,2020-05-30,22.6,30.0,16.5
1977,2020-05-31,21.2,28.0,17.6
1978,2020-06-01,19.7,24.5,16.6
1979,2020-06-02,17.9,21.8,14.8
1980,2020-06-03,22.0,28.4,17.6
1981,2020-06-04,21.9,26.5,19.7
1982,2020-06-05,23.0,28.7,18.4
1983,2020-06-06,24.6,30.9,19.2
1984,2020-06-07,22.7,29.2,19.2
1985,2020-06-08,25.0,32.0,19.8
1986,2020-06-09,26.7,32.8,20.3
1987,2020-06-10,25.8,32.1,22.5
1988,2020-06-11,26.1,31.6,21.7
1989,2020-06-12,24.7,27.6,21.6
1990,2020-06-13,26.9,33.5,20.6
1991,2020-06-14,24.0,28.8,20.1
1992,2020-06-15,23.0,28.6,18.2
1993,2020-06-16,24.4,30.7,20.0
1994,2020-06-17,24.3,30.3,20.2
1995,2020-06-18,23.4,27.3,20.3
1996,2020-06-19,24.7,30.0,21.1
1997,2020-06-20,24.9,29.7,20.7
1998,2020-06-21,26.1,32.7,19.5
1999,2020-06-22,28.6,35.4,21.7
2000,2020-06-23,27.3,31.0,23.2
2001,2020-06-24,22.3,26.3,19.9
2002,2020-06-25,21.6,23.4,20.1
2003,2020-06-26,21.8,25.7,19.2
2004,2020-06-27,24.1,29.6,20.4
2005,2020-06-28,25.2,30.1,21.5
2006,2020-06-29,23.8,26.5,20.6
2007,2020-06-30,20.1,23.1,18.4
2008,2020-07-01,21.1,24.3,18.1
2009,2020-07-02,24.2,29.8,20.4
2010,2020-07-03,25.5,30.6,21.6
2011,2020-07-04,24.2,29.5,20.4
2012,2020-07-05,23.8,27.6,19.9
2013,2020-07-06,25.6,30.9,21.8
2014,2020-07-07,24.1,28.1,22.1
2015,2020-07-08,25.5,30.4,21.3
2016,2020-07-09,27.5,32.9,21.8
2017,2020-07-10,24.5,27.7,22.7
2018,2020-07-11,25.8,30.2,22.2
2019,2020-07-12,23.5,26.0,21.7
2020,2020-07-13,18.7,21.7,17.7
2021,2020-07-14,20.3,24.3,17.2
2022,2020-07-15,23.4,28.7,18.9
2023,2020-07-16,25.0,29.7,20.4
2024,2020-07-17,26.0,31.6,21.5
2025,2020-07-18,26.1,31.0,22.8
2026,2020-07-19,24.0,26.6,20.6
2027,2020-07-20,23.8,26.6,22.4
2028,2020-07-21,25.0,30.5,21.4
2029,2020-07-22,23.7,25.7,22.6
2030,2020-07-23,21.1,22.6,18.5
2031,2020-07-24,22.5,26.8,18.7
2032,2020-07-25,24.3,29.0,22.3
2033,2020-07-26,25.4,29.6,21.6
2034,2020-07-27,24.3,25.5,22.9
2035,2020-07-28,24.4,26.4,22.7
2036,2020-07-29,23.7,24.9,22.6
2037,2020-07-30,25.3,28.4,23.4
2038,2020-07-31,26.2,29.6,22.8
2039,2020-08-01,25.3,26.9,24.3
2040,2020-08-02,24.9,26.4,23.5
2041,2020-08-03,25.0,26.3,23.9
2042,2020-08-04,27.0,29.4,25.0
2043,2020-08-05,26.5,29.1,25.5
2044,2020-08-06,24.1,26.0,22.9
2045,2020-08-07,24.3,26.1,22.6
2046,2020-08-08,24.2,26.1,22.7
2047,2020-08-09,24.9,25.8,23.7
2048,2020-08-10,26.5,29.5,24.7
2049,2020-08-11,24.6,27.3,22.4
2050,2020-08-12,27.2,31.3,23.5
2051,2020-08-13,28.0,30.3,26.3
2052,2020-08-14,27.1,28.0,26.5
2053,2020-08-15,26.1,27.0,25.0
2054,2020-08-16,27.4,30.8,25.3
2055,2020-08-17,28.2,32.2,26.1
2056,2020-08-18,27.5,31.9,24.0
2057,2020-08-19,27.1,31.4,23.6
2058,2020-08-20,27.7,31.7,25.0
2059,2020-08-21,26.6,29.2,25.2
2060,2020-08-22,24.3,27.6,21.7
2061,2020-08-23,25.3,29.9,21.5
2062,2020-08-24,27.8,32.0,23.7
2063,2020-08-25,29.9,34.5,26.0
2064,2020-08-26,30.2,34.5,27.0
2065,2020-08-27,27.1,28.6,25.6
2066,2020-08-28,27.3,29.7,26.0
2067,2020-08-29,26.8,29.0,25.5
2068,2020-08-30,26.8,30.6,24.4
2069,2020-08-31,26.4,30.0,23.8
2070,2020-09-01,26.6,29.5,23.8
2071,2020-09-02,24.3,26.4,22.6
2072,2020-09-03,22.7,25.6,20.0
2073,2020-09-04,23.3,27.5,19.9
2074,2020-09-05,23.3,27.3,19.2
2075,2020-09-06,21.7,24.4,19.5
2076,2020-09-07,19.2,20.6,17.5
2077,2020-09-08,23.4,26.5,20.6
2078,2020-09-09,21.1,25.3,19.0
2079,2020-09-10,22.8,27.0,18.8
2080,2020-09-11,22.4,27.1,19.2
2081,2020-09-12,20.2,23.2,18.1
2082,2020-09-13,21.5,26.6,16.7
2083,2020-09-14,21.3,24.9,17.6
2084,2020-09-15,23.0,27.7,18.9
2085,2020-09-16,22.5,24.9,21.3
2086,2020-09-17,21.3,23.6,20.1
2087,2020-09-18,21.5,25.8,18.1
2088,2020-09-19,21.2,26.2,17.6
2089,2020-09-20,19.7,24.9,15.6
2090,2020-09-21,19.1,25.3,13.6
2091,2020-09-22,20.2,25.6,15.5
2092,2020-09-23,19.2,23.8,15.2
2093,2020-09-24,20.6,25.4,16.8
2094,2020-09-25,20.1,25.4,16.6
2095,2020-09-26,19.3,24.8,14.8
2096,2020-09-27,20.4,25.8,14.9
2097,2020-09-28,20.7,26.5,15.7
2098,2020-09-29,19.6,23.9,15.3
2099,2020-09-30,19.6,25.7,16.2
2100,2020-10-01,18.8,23.6,15.6
2101,2020-10-02,19.2,21.9,16.3
2102,2020-10-03,19.9,23.2,18.3
2103,2020-10-04,16.6,21.8,10.6
2104,2020-10-05,13.3,18.4,8.5
2105,2020-10-06,14.2,19.7,9.3
2106,2020-10-07,16.0,22.0,9.9
2107,2020-10-08,17.2,23.1,12.1
2108,2020-10-09,17.2,23.3,12.4
2109,2020-10-10,16.9,21.5,12.3
2110,2020-10-11,16.9,20.8,12.7
2111,2020-10-12,16.2,21.3,12.1
2112,2020-10-13,13.6,18.4,8.6
2113,2020-10-14,12.8,18.0,8.5
2114,2020-10-15,11.7,18.5,6.5
2115,2020-10-16,11.8,15.4,8.6
2116,2020-10-17,13.1,18.6,8.7
2117,2020-10-18,13.6,20.2,7.2
2118,2020-10-19,15.1,21.3,9.8
2119,2020-10-20,15.2,21.7,9.9
2120,2020-10-21,14.1,17.3,11.8
2121,2020-10-22,13.5,18.2,8.4
2122,2020-10-23,8.6,13.3,5.4
2123,2020-10-24,8.7,14.0,3.2
2124,2020-10-25,11.8,18.2,5.4
2125,2020-10-26,12.9,19.0,8.0
2126,2020-10-27,14.0,19.4,9.0
2127,2020-10-28,13.8,18.2,8.6
2128,2020-10-29,10.8,16.1,5.5
2129,2020-10-30,11.9,19.6,5.8
2130,2020-10-31,13.6,18.2,8.5
2131,2020-11-01,13.7,15.0,11.6
2132,2020-11-02,10.8,15.6,7.9
2133,2020-11-03,5.1,8.6,2.7
2134,2020-11-04,4.9,10.8,0.2
2135,2020-11-05,9.6,15.9,3.4
2136,2020-11-06,13.5,17.2,9.9
2137,2020-11-07,14.6,18.1,12.2
2138,2020-11-08,8.5,12.4,3.1
2139,2020-11-09,5.5,8.9,0.7
2140,2020-11-10,7.7,12.9,3.5
2141,2020-11-11,9.3,16.5,3.5
2142,2020-11-12,10.4,17.7,4.6
2143,2020-11-13,12.2,17.6,8.5
2144,2020-11-14,12.5,19.3,6.8
2145,2020-11-15,11.1,14.9,8.2
2146,2020-11-16,12.4,18.3,7.5
2147,2020-11-17,15.9,20.0,11.7
2148,2020-11-18,16.6,18.7,14.8
2149,2020-11-19,13.6,19.1,6.9
2150,2020-11-20,2.8,7.0,0.3
2151,2020-11-21,6.5,12.8,-0.3
2152,2020-11-22,5.6,9.1,1.5
2153,2020-11-23,1.7,5.9,-1.5
2154,2020-11-24,2.9,6.4,0.2
2155,2020-11-25,4.6,9.5,0.0
2156,2020-11-26,5.6,10.9,1.9
2157,2020-11-27,4.1,7.7,0.6
2158,2020-11-28,-0.1,2.8,-2.3
2159,2020-11-29,-0.6,2.6,-3.6
2160,2020-11-30,-0.2,4.3,-3.6
2161,2020-12-01,1.1,6.7,-3.6
2162,2020-12-02,2.4,6.1,0.5
2163,2020-12-03,0.7,4.2,-2.3
2164,2020-12-04,-0.6,4.4,-4.6
2165,2020-12-05,2.1,6.6,-2.2
2166,2020-12-06,4.5,9.1,1.2
2167,2020-12-07,3.4,6.3,-0.7
2168,2020-12-08,-0.5,4.1,-3.5
2169,2020-12-09,1.5,6.2,-4.1
2170,2020-12-10,5.8,9.3,3.2
2171,2020-12-11,5.3,9.4,2.6
2172,2020-12-12,2.3,6.1,-0.3
2173,2020-12-13,-1.1,2.0,-6.0
2174,2020-12-14,-7.7,-5.0,-9.7
2175,2020-12-15,-8.3,-4.6,-11.1
2176,2020-12-16,-8.3,-3.9,-11.2
2177,2020-12-17,-4.9,0.8,-11.1
2178,2020-12-18,-2.1,1.8,-6.4
2179,2020-12-19,-5.1,-1.2,-9.6
2180,2020-12-20,-3.7,1.1,-8.2
2181,2020-12-21,-1.0,4.7,-6.0
2182,2020-12-22,2.0,7.2,-2.5
2183,2020-12-23,4.5,8.5,-0.4
2184,2020-12-24,2.6,6.1,-2.0
2185,2020-12-25,-0.8,3.5,-4.7
2186,2020-12-26,2.2,8.0,-2.1
2187,2020-12-27,5.8,10.0,1.4
2188,2020-12-28,6.7,11.4,4.2
2189,2020-12-29,0.1,4.3,-6.2
2190,2020-12-30,-10.9,-6.2,-12.9
2191,2020-12-31,-8.9,-5.0,-12.9
2192,2021-01-01,-4.2,1.6,-9.8
2193,2021-01-02,-5.0,-1.4,-8.4
2194,2021-01-03,-5.6,-2.0,-9.1
2195,2021-01-04,-3.5,0.3,-8.4
2196,2021-01-05,-5.5,-2.1,-9.9
2197,2021-01-06,-7.4,-1.9,-12.0
2198,2021-01-07,-14.5,-8.4,-16.5
2199,2021-01-08,-14.9,-10.7,-18.6
2200,2021-01-09,-12.2,-7.5,-16.6
2201,2021-01-10,-7.7,-2.7,-12.8
2202,2021-01-11,-6.7,-4.0,-9.6
2203,2021-01-12,-3.9,-0.5,-9.3
2204,2021-01-13,2.0,8.3,-3.0
2205,2021-01-14,1.7,7.0,-3.6
2206,2021-01-15,4.5,9.9,-0.7
2207,2021-01-16,-4.9,-0.7,-8.7
2208,2021-01-17,-5.5,-1.3,-10.8
2209,2021-01-18,-3.8,0.2,-9.1
2210,2021-01-19,-6.3,-0.2,-11.6
2211,2021-01-20,-0.1,7.1,-6.6
2212,2021-01-21,4.5,7.0,2.5
2213,2021-01-22,5.5,6.6,4.8
2214,2021-01-23,7.6,12.2,4.8
2215,2021-01-24,7.3,13.9,2.4
2216,2021-01-25,7.9,13.9,3.0
2217,2021-01-26,5.3,7.4,1.7
2218,2021-01-27,1.7,6.5,-1.8
2219,2021-01-28,-2.6,1.4,-9.7
2220,2021-01-29,-8.8,-4.9,-11.6
2221,2021-01-30,-1.6,5.2,-8.1
2222,2021-01-31,3.2,8.7,-3.8
2223,2021-02-01,5.0,9.5,-2.3
2224,2021-02-02,-5.6,-2.4,-8.2
2225,2021-02-03,-3.2,1.4,-9.4
2226,2021-02-04,-3.6,0.7,-7.4
2227,2021-02-05,1.4,6.7,-4.4
2228,2021-02-06,6.8,9.5,4.3
2229,2021-02-07,3.6,7.7,-2.6
2230,2021-02-08,-3.1,0.2,-5.4
2231,2021-02-09,-0.9,4.7,-6.1
2232,2021-02-10,3.4,7.2,-1.5
2233,2021-02-11,5.5,10.9,1.3
2234,2021-02-12,6.5,14.0,0.6
2235,2021-02-13,7.6,15.9,1.0
2236,2021-02-14,9.5,13.8,6.4
2237,2021-02-15,1.2,8.2,-5.2
2238,2021-02-16,-5.1,-1.3,-7.0
2239,2021-02-17,-8.3,-5.2,-10.4
2240,2021-02-18,-5.8,-0.4,-10.6
2241,2021-02-19,1.6,8.9,-7.1
2242,2021-02-20,8.8,14.9,5.5
2243,2021-02-21,10.8,17.4,4.7
2244,2021-02-22,7.8,12.6,0.4
2245,2021-02-23,0.0,4.3,-3.1
2246,2021-02-24,2.9,10.1,-3.0
2247,2021-02-25,4.2,8.2,0.7
2248,2021-02-26,8.2,15.8,0.5
2249,2021-02-27,9.5,16.2,4.3
2250,2021-02-28,7.8,10.8,3.2
2251,2021-03-01,4.7,9.0,0.5
2252,2021-03-02,2.3,6.9,0.2
2253,2021-03-03,4.4,9.9,-1.2
2254,2021-03-04,7.2,13.0,2.5
2255,2021-03-05,9.0,16.2,3.0
2256,2021-03-06,6.6,11.6,3.2
2257,2021-03-07,6.2,12.2,2.1
2258,2021-03-08,7.0,13.9,1.5
2259,2021-03-09,6.6,12.2,2.1
2260,2021-03-10,8.8,17.1,1.7
2261,2021-03-11,10.2,17.1,4.7
2262,2021-03-12,10.5,14.9,7.2
2263,2021-03-13,9.2,14.2,4.6
2264,2021-03-14,9.1,14.7,4.9
2265,2021-03-15,10.6,15.7,5.1
2266,2021-03-16,8.4,13.1,4.9
2267,2021-03-17,8.8,17.5,1.8
2268,2021-03-18,11.7,18.4,5.0
2269,2021-03-19,15.3,20.2,11.4
2270,2021-03-20,9.9,14.7,7.4
2271,2021-03-21,5.8,8.6,3.1
2272,2021-03-22,6.2,11.1,1.1
2273,2021-03-23,9.1,16.4,2.5
2274,2021-03-24,10.8,16.9,5.7
2275,2021-03-25,11.9,19.0,6.8
2276,2021-03-26,12.6,20.6,4.8
2277,2021-03-27,12.1,15.0,10.2
2278,2021-03-28,9.0,13.0,7.7
2279,2021-03-29,10.2,14.6,7.3
2280,2021-03-30,10.8,18.2,4.1
2281,2021-03-31,14.5,22.9,5.9
2282,2021-04-01,17.7,24.0,12.0
2283,2021-04-02,17.8,23.0,12.5
2284,2021-04-03,14.9,18.0,10.9
2285,2021-04-04,11.9,15.8,9.0
2286,2021-04-05,11.9,19.3,5.4
2287,2021-04-06,13.9,19.2,9.4
2288,2021-04-07,14.1,20.4,8.1
2289,2021-04-08,13.0,18.0,7.2
2290,2021-04-09,13.6,19.6,7.6
2291,2021-04-10,12.6,18.8,7.7
2292,2021-04-11,15.0,21.8,7.5
2293,2021-04-12,13.8,17.8,11.9
2294,2021-04-13,10.4,13.5,5.7
2295,2021-04-14,8.4,13.3,3.1
2296,2021-04-15,11.6,18.3,6.3
2297,2021-04-16,11.3,14.8,8.1
2298,2021-04-17,9.6,14.6,6.0
2299,2021-04-18,9.9,15.3,5.6
2300,2021-04-19,12.2,19.4,5.8
2301,2021-04-20,14.8,22.0,8.1
2302,2021-04-21,19.1,28.2,10.3
2303,2021-04-22,20.9,27.5,16.1
2304,2021-04-23,19.0,21.7,17.0
2305,2021-04-24,18.3,22.2,15.3
2306,2021-04-25,18.2,24.0,12.6
2307,2021-04-26,16.2,20.6,12.3
2308,2021-04-27,15.4,20.0,12.5
2309,2021-04-28,14.5,18.2,11.2
2310,2021-04-29,14.6,20.1,10.9
2311,2021-04-30,11.3,14.6,8.6
2312,2021-05-01,10.2,15.3,8.5
2313,2021-05-02,12.4,18.7,7.3
2314,2021-05-03,14.1,20.3,8.4
2315,2021-05-04,13.8,15.8,11.4
2316,2021-05-05,13.9,18.4,10.3
2317,2021-05-06,15.7,23.1,7.9
2318,2021-05-07,14.4,17.2,10.7
2319,2021-05-08,14.3,21.0,8.9
2320,2021-05-09,15.7,21.8,10.0
2321,2021-05-10,13.2,14.6,11.7
2322,2021-05-11,18.5,25.7,9.4
2323,2021-05-12,22.0,27.7,16.9
2324,2021-05-13,22.9,29.6,16.6
2325,2021-05-14,24.1,30.8,18.0
2326,2021-05-15,22.1,26.2,20.8
2327,2021-05-16,18.4,20.8,14.8
2328,2021-05-17,15.3,16.7,14.2
2329,2021-05-18,17.9,24.5,13.6
2330,2021-05-19,19.9,26.6,12.4
2331,2021-05-20,18.7,22.9,15.6
2332,2021-05-21,16.0,18.2,14.2
2333,2021-05-22,18.6,23.8,13.8
2334,2021-05-23,19.5,25.1,14.3
2335,2021-05-24,19.4,24.5,16.4
2336,2021-05-25,15.3,19.3,11.9
2337,2021-05-26,18.0,23.0,11.5
2338,2021-05-27,15.8,18.7,13.9
2339,2021-05-28,15.3,19.7,12.4
2340,2021-05-29,15.4,19.1,12.8
2341,2021-05-30,18.4,26.3,10.8
2342,2021-05-31,19.9,23.8,16.5
2343,2021-06-01,20.2,23.9,15.9
2344,2021-06-02,23.2,29.7,16.6
2345,2021-06-03,19.1,22.7,14.6
2346,2021-06-04,18.5,23.6,13.3
2347,2021-06-05,20.8,25.7,17.0
2348,2021-06-06,23.0,28.2,18.4
2349,2021-06-07,21.1,24.0,19.4
2350,2021-06-08,23.6,29.5,18.8
2351,2021-06-09,25.8,31.6,19.5
2352,2021-06-10,24.9,29.8,20.5
2353,2021-06-11,21.5,24.4,19.9
2354,2021-06-12,24.2,30.2,18.2
2355,2021-06-13,24.8,29.7,20.9
2356,2021-06-14,24.8,30.2,18.9
2357,2021-06-15,22.5,25.3,21.5
2358,2021-06-16,24.3,28.9,20.3
2359,2021-06-17,21.9,25.0,19.6
2360,2021-06-18,20.0,21.4,19.0
2361,2021-06-19,22.3,27.4,17.5
2362,2021-06-20,22.9,29.0,17.6
2363,2021-06-21,23.6,28.5,19.2
2364,2021-06-22,22.8,28.6,19.7
2365,2021-06-23,22.4,27.9,18.8
2366,2021-06-24,23.0,28.0,18.5
2367,2021-06-25,24.1,29.5,19.5
2368,2021-06-26,22.8,26.7,19.9
2369,2021-06-27,24.5,30.8,19.8
2370,2021-06-28,23.7,29.2,21.0
2371,2021-06-29,23.9,28.4,21.3
2372,2021-06-30,24.3,28.8,21.0
2373,2021-07-01,26.3,31.0,21.4
2374,2021-07-02,27.1,31.8,23.6
2375,2021-07-03,22.6,25.7,19.6
2376,2021-07-04,21.4,23.1,19.8
2377,2021-07-05,23.3,26.9,20.1
2378,2021-07-06,25.3,30.1,21.0
2379,2021-07-07,26.4,29.1,23.9
2380,2021-07-08,26.0,29.8,23.8
2381,2021-07-09,25.5,29.2,23.6
2382,2021-07-10,25.9,29.2,23.1
2383,2021-07-11,25.7,27.5,24.1
2384,2021-07-12,28.1,32.5,23.8
2385,2021-07-13,28.8,31.5,26.3
2386,2021-07-14,29.7,33.5,26.1
2387,2021-07-15,29.1,34.5,25.9
2388,2021-07-16,28.8,35.2,24.2
2389,2021-07-17,29.1,32.8,24.7
2390,2021-07-18,29.6,34.1,25.7
2391,2021-07-19,26.4,30.5,24.0
2392,2021-07-20,27.9,31.8,23.6
2393,2021-07-21,30.5,35.3,25.3
2394,2021-07-22,31.2,35.9,26.5
2395,2021-07-23,31.2,35.8,27.2
2396,2021-07-24,31.7,36.5,26.9
2397,2021-07-25,31.5,35.9,27.2
2398,2021-07-26,31.2,35.4,27.4
2399,2021-07-27,31.1,35.7,27.8
2400,2021-07-28,30.4,34.7,27.1
2401,2021-07-29,29.6,33.3,27.0
2402,2021-07-30,30.5,35.4,25.8
2403,2021-07-31,29.8,34.3,26.8
2404,2021-08-01,27.1,28.8,25.1
2405,2021-08-02,26.5,28.6,25.0
2406,2021-08-03,28.0,31.4,24.1
2407,2021-08-04,28.9,33.2,26.3
2408,2021-08-05,29.4,33.7,25.6
2409,2021-08-06,28.1,32.2,26.0
2410,2021-08-07,28.0,32.3,23.4
2411,2021-08-08,26.8,32.1,24.4
2412,2021-08-09,28.3,33.6,23.3
2413,2021-08-10,27.7,32.2,24.3
2414,2021-08-11,27.4,31.6,24.1
2415,2021-08-12,26.8,31.7,24.0
2416,2021-08-13,26.6,30.1,23.4
2417,2021-08-14,26.1,30.5,23.4
2418,2021-08-15,26.9,32.4,21.7
2419,2021-08-16,27.3,32.8,22.5
2420,2021-08-17,25.9,31.3,21.9
2421,2021-08-18,24.3,31.0,20.6
2422,2021-08-19,26.0,31.5,21.0
2423,2021-08-20,26.6,30.7,22.6
2424,2021-08-21,23.8,25.5,21.0
2425,2021-08-22,24.4,27.0,22.4
2426,2021-08-23,22.4,24.0,21.0
2427,2021-08-24,23.4,26.4,21.1
2428,2021-08-25,25.0,27.3,23.5
2429,2021-08-26,25.5,27.9,22.9
2430,2021-08-27,22.4,25.5,20.4
2431,2021-08-28,23.6,28.2,19.7
2432,2021-08-29,23.7,26.3,21.9
2433,2021-08-30,24.2,27.7,21.2
2434,2021-08-31,20.5,23.1,18.1
2435,2021-09-01,21.4,23.9,18.5
2436,2021-09-02,23.5,26.7,20.7
2437,2021-09-03,24.3,29.2,20.6
2438,2021-09-04,23.2,28.6,18.5
2439,2021-09-05,23.1,27.3,19.4
2440,2021-09-06,22.3,26.4,18.0
2441,2021-09-07,19.6,20.9,17.6
2442,2021-09-08,22.2,26.9,19.0
2443,2021-09-09,23.5,29.1,19.1
2444,2021-09-10,23.6,28.9,19.5
2445,2021-09-11,24.0,29.4,19.9
2446,2021-09-12,24.2,29.8,19.2
2447,2021-09-13,24.8,30.3,20.8
2448,2021-09-14,24.6,29.5,20.0
2449,2021-09-15,23.6,28.9,19.5
2450,2021-09-16,22.9,27.3,18.0
2451,2021-09-17,23.5,28.2,20.5
2452,2021-09-18,23.9,29.8,18.9
2453,2021-09-19,23.7,27.8,20.8
2454,2021-09-20,23.7,28.4,19.0
2455,2021-09-21,22.0,26.2,17.4
2456,2021-09-22,20.2,24.3,16.8
2457,2021-09-23,20.9,25.9,16.9
2458,2021-09-24,21.8,26.9,16.7
2459,2021-09-25,21.2,23.1,18.7
2460,2021-09-26,22.6,27.3,18.4
2461,2021-09-27,21.6,25.0,18.7
2462,2021-09-28,21.5,24.4,19.6
2463,2021-09-29,20.2,21.4,17.8
2464,2021-09-30,20.3,25.9,16.0
2465,2021-10-01,21.1,27.5,16.9
2466,2021-10-02,20.7,26.6,16.4
2467,2021-10-03,22.3,28.8,17.1
2468,2021-10-04,22.9,25.6,19.2
2469,2021-10-05,23.6,26.5,21.7
2470,2021-10-06,18.8,21.7,17.9
2471,2021-10-07,19.4,21.9,17.9
2472,2021-10-08,18.8,20.0,17.5
2473,2021-10-09,20.9,24.1,18.5
2474,2021-10-10,19.9,24.3,14.9
2475,2021-10-11,15.2,17.8,12.6
2476,2021-10-12,17.9,21.3,15.8
2477,2021-10-13,19.6,25.2,14.9
2478,2021-10-14,19.7,23.9,17.4
2479,2021-10-15,19.0,21.4,17.0
2480,2021-10-16,10.7,18.1,4.2
2481,2021-10-17,5.6,10.8,1.3
2482,2021-10-18,9.6,16.1,2.8
2483,2021-10-19,10.9,15.0,7.1
2484,2021-10-20,9.5,15.8,4.6
2485,2021-10-21,9.8,16.2,4.9
2486,2021-10-22,10.8,17.2,5.2
2487,2021-10-23,11.4,18.4,5.7
2488,2021-10-24,11.4,18.1,6.0
2489,2021-10-25,11.7,17.6,6.3
2490,2021-10-26,13.0,19.0,7.7
2491,2021-10-27,13.4,18.1,9.8
2492,2021-10-28,12.7,20.0,7.1
2493,2021-10-29,14.6,20.6,10.5
2494,2021-10-30,13.8,18.0,11.0
2495,2021-10-31,14.1,20.3,9.2
2496,2021-11-01,12.9,16.9,10.3
2497,2021-11-02,11.5,16.9,7.9
2498,2021-11-03,12.1,17.1,7.6
2499,2021-11-04,12.1,16.3,8.4
2500,2021-11-05,13.0,20.2,7.8
2501,2021-11-06,14.1,21.3,8.8
2502,2021-11-07,15.3,21.3,9.7
2503,2021-11-08,8.6,15.5,4.5
2504,2021-11-09,4.9,6.5,3.0
2505,2021-11-10,4.2,7.7,0.7
2506,2021-11-11,5.3,9.7,2.1
2507,2021-11-12,4.5,8.6,1.3
2508,2021-11-13,7.3,13.4,0.5
2509,2021-11-14,11.3,16.4,7.8
2510,2021-11-15,10.1,15.7,5.8
2511,2021-11-16,8.5,13.6,4.4
2512,2021-11-17,7.5,12.5,2.7
2513,2021-11-18,11.9,16.2,7.7
2514,2021-11-19,12.9,16.7,10.2
2515,2021-11-20,10.4,15.6,6.8
2516,2021-11-21,10.4,13.1,7.6
2517,2021-11-22,2.7,7.5,-0.6
2518,2021-11-23,-0.6,2.3,-3.7
2519,2021-11-24,4.1,9.1,-2.6
2520,2021-11-25,5.7,9.9,2.6
2521,2021-11-26,2.9,7.2,-0.5
2522,2021-11-27,3.4,10.1,-1.4
2523,2021-11-28,5.1,12.4,-1.3
2524,2021-11-29,7.6,13.7,2.5
2525,2021-11-30,5.7,8.9,0.7
2526,2021-12-01,-1.3,1.5,-3.0
2527,2021-12-02,1.3,5.0,-4.6
2528,2021-12-03,1.9,4.6,-1.8
2529,2021-12-04,1.4,7.0,-2.7
2530,2021-12-05,2.9,9.6,-2.3
2531,2021-12-06,5.4,12.1,-0.7
2532,2021-12-07,6.8,13.3,2.6
2533,2021-12-08,6.7,13.3,1.9
2534,2021-12-09,6.5,9.7,2.7
2535,2021-12-10,7.0,8.2,5.8
2536,2021-12-11,6.0,9.8,4.4
2537,2021-12-12,1.2,5.1,-3.8
