,사용일자,1호선승차,1호선하차,4호선승차,4호선하차,공항철도승차,공항철도하차,경의선승차,경의선하차
2851,2021-12-30,40241,40830,9785.0,16257.0,6972.0,7210.0,3857.0,4838.0
2852,2021-12-31,39146,43677,8446.0,16939.0,7776.0,8677.0,3321.0,4497.0
2853,2022-01-01,18398,16926,3123.0,6657.0,4845.0,4299.0,687.0,726.0
2854,2022-01-02,26464,20031,3227.0,7255.0,7609.0,5335.0,914.0,790.0
2855,2022-01-03,40413,36361,10530.0,14163.0,6955.0,5972.0,4219.0,5051.0
2856,2022-01-04,39092,36147,10632.0,14490.0,6535.0,5727.0,4089.0,5117.0
2857,2022-01-05,38744,36262,10765.0,14349.0,6250.0,5837.0,4043.0,4975.0
2858,2022-01-06,40340,38347,10702.0,15245.0,6785.0,6376.0,4186.0,5046.0
2859,2022-01-07,43576,42324,10652.0,16669.0,8082.0,7816.0,4068.0,5197.0
2860,2022-01-08,27185,26970,4983.0,11276.0,6410.0,6441.0,1105.0,1279.0
2861,2022-01-09,22698,20411,3631.0,8516.0,6686.0,5804.0,924.0,820.0
2862,2022-01-10,41049,39058,10949.0,15215.0,7054.0,6596.0,4265.0,5251.0
2863,2022-01-11,41022,39000,10936.0,15468.0,6951.0,6315.0,4095.0,5109.0
2864,2022-01-12,40827,38656,10818.0,15502.0,6969.0,6421.0,4061.0,5127.0
2865,2022-01-13,41730,39204,11030.0,15854.0,7144.0,6641.0,4035.0,5045.0
2866,2022-01-14,44956,43212,10987.0,17339.0,8651.0,8303.0,4153.0,5128.0
2867,2022-01-15,28600,28201,5171.0,11444.0,6948.0,7002.0,1120.0,1207.0
2868,2022-01-16,24951,22877,3974.0,9609.0,6946.0,6178.0,916.0,899.0
2869,2022-01-17,41857,39516,11231.0,15610.0,7423.0,6725.0,4215.0,5159.0
2870,2022-01-18,41563,39218,11233.0,15830.0,7128.0,6552.0,4117.0,5210.0
2871,2022-01-19,43713,40739,11740.0,16804.0,7573.0,6883.0,4260.0,5258.0
2872,2022-01-20,43402,41037,11238.0,16579.0,7493.0,6907.0,4259.0,5342.0
2873,2022-01-21,46637,44427,11151.0,17816.0,8801.0,8243.0,4196.0,5342.0
2874,2022-01-22,28977,28803,5410.0,12120.0,6980.0,7121.0,1153.0,1317.0
2875,2022-01-23,23835,21440,4027.0,8922.0,6657.0,5921.0,851.0,898.0
2876,2022-01-24,41306,39822,10864.0,15442.0,7358.0,6956.0,4265.0,5267.0
2877,2022-01-25,41537,39739,11021.0,15894.0,7022.0,6581.0,4245.0,5345.0
2878,2022-01-26,42167,41207,11174.0,16894.0,7071.0,6853.0,4187.0,5300.0
2879,2022-01-27,40907,44780,10729.0,17696.0,7083.0,7897.0,4034.0,5220.0
2880,2022-01-28,38242,39895,9898.0,15116.0,6656.0,6664.0,3560.0,4869.0
2881,2022-01-29,19588,24323,4074.0,9099.0,4540.0,5493.0,820.0,991.0
2882,2022-01-30,15691,19367,3166.0,7232.0,3695.0,4628.0,655.0,735.0
2883,2022-01-31,15649,16857,2552.0,5878.0,3675.0,4141.0,642.0,663.0
2884,2022-02-01,16407,14010,2332.0,4904.0,4841.0,3412.0,600.0,571.0
2885,2022-02-02,19614,15617,2878.0,5400.0,5252.0,3864.0,670.0,664.0
2886,2022-02-03,40979,32120,8832.0,11956.0,8013.0,5265.0,3828.0,4488.0
2887,2022-02-04,39412,35770,9371.0,13533.0,7211.0,6188.0,3680.0,4659.0
2888,2022-02-05,22832,21468,4228.0,8561.0,5693.0,5323.0,896.0,993.0
2889,2022-02-06,19362,16886,3264.0,6596.0,5533.0,4575.0,684.0,680.0
2890,2022-02-07,37914,36091,10287.0,13919.0,6251.0,5819.0,3962.0,4883.0
2891,2022-02-08,38004,35865,10252.0,13864.0,6405.0,5736.0,3939.0,5045.0
2892,2022-02-09,38756,36031,10314.0,14148.0,6481.0,5892.0,3974.0,5071.0
2893,2022-02-10,38849,36875,10352.0,14458.0,6590.0,6093.0,3995.0,4993.0
2894,2022-02-11,42390,40709,10222.0,15426.0,8091.0,7482.0,3986.0,4908.0
2895,2022-02-12,25027,25115,4896.0,10154.0,6125.0,6014.0,1012.0,1164.0
2896,2022-02-13,21053,19161,3583.0,7723.0,6022.0,5271.0,891.0,830.0
2897,2022-02-14,38551,37346,10281.0,14493.0,6594.0,6232.0,4011.0,4998.0
2898,2022-02-15,37878,35755,10264.0,14269.0,6531.0,5836.0,3874.0,4931.0
2899,2022-02-16,37631,35674,10086.0,14144.0,6423.0,5892.0,3769.0,4778.0
2900,2022-02-17,37548,35823,9891.0,14218.0,6530.0,6052.0,3897.0,4697.0
2901,2022-02-18,41323,39749,10095.0,15594.0,7862.0,7445.0,3911.0,5030.0
2902,2022-02-19,24632,25055,4755.0,10265.0,6170.0,6026.0,975.0,1085.0
2903,2022-02-20,21179,19303,3368.0,7824.0,5989.0,5078.0,760.0,772.0
2904,2022-02-21,37553,36039,9854.0,14002.0,6618.0,6152.0,3812.0,4764.0
2905,2022-02-22,37054,35325,10022.0,14205.0,6419.0,5776.0,3680.0,4722.0
2906,2022-02-23,37127,35236,10152.0,14360.0,6524.0,5994.0,3761.0,4753.0
2907,2022-02-24,37837,35692,9927.0,14091.0,6478.0,5955.0,3706.0,4872.0
2908,2022-02-25,41491,40496,10042.0,15864.0,7901.0,7542.0,3806.0,4971.0
2909,2022-02-26,24750,25357,4564.0,10430.0,5998.0,6269.0,1007.0,1099.0
2910,2022-02-27,21220,19479,3634.0,8102.0,5997.0,5252.0,776.0,849.0
2911,2022-02-28,37038,34360,9153.0,13347.0,6580.0,5982.0,3487.0,4655.0
2912,2022-03-01,20994,19468,3553.0,6516.0,5149.0,4512.0,1022.0,940.0
2913,2022-03-02,35974,34212,10016.0,13181.0,5936.0,5607.0,3951.0,5076.0
2914,2022-03-03,35847,34633,9782.0,13022.0,6293.0,5557.0,4021.0,5022.0
2915,2022-03-04,40023,38144,9723.0,14644.0,8091.0,6852.0,3984.0,5005.0
2916,2022-03-05,23365,23142,4586.0,8949.0,5606.0,5457.0,951.0,1041.0
2917,2022-03-06,19236,18236,3413.0,7020.0,5384.0,5119.0,775.0,773.0
2918,2022-03-07,35599,34253,9615.0,12948.0,6029.0,5700.0,3969.0,4976.0
2919,2022-03-08,37193,35485,9953.0,13872.0,6668.0,5859.0,3922.0,4981.0
2920,2022-03-09,17151,16519,3553.0,6006.0,4126.0,3883.0,866.0,769.0
2921,2022-03-10,35453,34369,9755.0,13229.0,6412.0,5753.0,3873.0,4847.0
2922,2022-03-11,39094,37789,9695.0,14807.0,7926.0,6942.0,4037.0,5062.0
2923,2022-03-12,23802,23666,4544.0,9569.0,5682.0,5759.0,1091.0,1080.0
2924,2022-03-13,19062,17541,3159.0,7026.0,5563.0,5228.0,790.0,703.0
2925,2022-03-14,34426,33042,9224.0,12607.0,6014.0,5925.0,3833.0,4746.0
2926,2022-03-15,34864,33272,9433.0,12555.0,6051.0,5344.0,3889.0,4986.0
2927,2022-03-16,35130,33573,9569.0,13036.0,6031.0,5425.0,3882.0,4947.0
2928,2022-03-17,35000,33191,9295.0,12764.0,6352.0,5632.0,3903.0,4870.0
2929,2022-03-18,38907,38083,9464.0,14573.0,7918.0,7077.0,3873.0,4993.0
2930,2022-03-19,22028,22382,4443.0,9288.0,5514.0,5593.0,913.0,970.0
2931,2022-03-20,20940,19549,3539.0,7726.0,5897.0,5523.0,853.0,818.0
2932,2022-03-21,35748,34264,9379.0,12997.0,6307.0,5959.0,4003.0,5120.0
2933,2022-03-22,35208,33766,9661.0,12866.0,6028.0,5390.0,3866.0,5014.0
2934,2022-03-23,34841,33672,9709.0,12998.0,6047.0,5492.0,3971.0,4897.0
2935,2022-03-24,36679,35202,9913.0,13711.0,7067.0,6430.0,4215.0,5163.0
2936,2022-03-25,41104,41346,9879.0,15816.0,8289.0,7668.0,4001.0,5017.0
2937,2022-03-26,24604,25433,4628.0,10370.0,6038.0,6387.0,1011.0,1183.0
2938,2022-03-27,23514,21481,3919.0,8544.0,6642.0,6121.0,921.0,879.0
2939,2022-03-28,37708,36335,9729.0,13367.0,6639.0,6242.0,4074.0,5265.0
2940,2022-03-29,36740,35596,10004.0,13486.0,6578.0,5951.0,4020.0,5030.0
2941,2022-03-30,36714,35489,9955.0,13439.0,6280.0,5657.0,3986.0,4931.0
2942,2022-03-31,37698,36841,10108.0,14262.0,6762.0,5967.0,4065.0,5131.0
2943,2022-04-01,43089,43731,10455.0,17206.0,8782.0,8426.0,4240.0,5480.0
2944,2022-04-02,28867,30246,5275.0,12014.0,6922.0,7541.0,1194.0,1372.0
2945,2022-04-03,26207,23197,4043.0,9384.0,7530.0,6816.0,982.0,913.0
2946,2022-04-04,39136,37312,10093.0,14145.0,6896.0,6660.0,4197.0,5419.0
2947,2022-04-05,38512,37425,10470.0,14314.0,6734.0,6219.0,4273.0,5440.0
2948,2022-04-06,38934,37846,10511.0,14687.0,6873.0,6352.0,4389.0,5488.0
2949,2022-04-07,40672,39178,10508.0,15645.0,7411.0,6949.0,4396.0,5660.0
2950,2022-04-08,45182,45468,10413.0,17572.0,9202.0,8764.0,4364.0,5695.0
2951,2022-04-09,32255,33153,5808.0,13626.0,7740.0,8208.0,1339.0,1466.0
2952,2022-04-10,28853,26107,4531.0,10871.0,8253.0,7612.0,1178.0,1049.0
2953,2022-04-11,40811,39414,10676.0,15197.0,7338.0,7050.0,4410.0,5624.0
2954,2022-04-12,40094,38562,10928.0,14977.0,7168.0,6705.0,4239.0,5632.0
2955,2022-04-13,40496,39098,11017.0,15219.0,7082.0,6498.0,4239.0,5460.0
2956,2022-04-14,41503,40369,11008.0,16079.0,7483.0,7007.0,4492.0,5502.0
2957,2022-04-15,46888,46616,11008.0,18531.0,9394.0,8992.0,4386.0,5742.0
2958,2022-04-16,32648,32937,5917.0,13888.0,7717.0,8156.0,1342.0,1480.0
2959,2022-04-17,29339,26393,4529.0,10764.0,8054.0,7105.0,1147.0,974.0
2960,2022-04-18,42230,40071,11026.0,15477.0,7555.0,7235.0,4581.0,5779.0
2961,2022-04-19,41853,40525,11287.0,15627.0,7426.0,6708.0,4516.0,5831.0
2962,2022-04-20,42565,41248,11526.0,16413.0,7536.0,6932.0,4608.0,5794.0
2963,2022-04-21,44195,43114,11734.0,15708.0,8151.0,7611.0,4688.0,6209.0
2964,2022-04-22,48821,48438,11663.0,19074.0,9774.0,9520.0,4711.0,6311.0
2965,2022-04-23,33471,33971,6046.0,14150.0,8284.0,8459.0,1480.0,1610.0
2966,2022-04-24,28573,25426,4439.0,10698.0,8233.0,7633.0,1177.0,1033.0
2967,2022-04-25,43225,41194,11174.0,15926.0,7808.0,7468.0,4625.0,5998.0
2968,2022-04-26,42381,41142,11556.0,16230.0,7613.0,7141.0,4585.0,5919.0
2969,2022-04-27,44113,42814,11852.0,17312.0,7901.0,7244.0,4759.0,6189.0
2970,2022-04-28,46191,44495,12038.0,17891.0,8749.0,7986.0,4828.0,6227.0
2971,2022-04-29,52299,51354,12223.0,20558.0,10526.0,9857.0,4857.0,6481.0
2972,2022-04-30,38627,38918,6969.0,16286.0,8962.0,9292.0,1631.0,1709.0
2973,2022-05-01,33748,31073,5352.0,12778.0,8982.0,8743.0,1396.0,1189.0
2974,2022-05-02,45673,43758,11835.0,17148.0,7919.0,7837.0,4883.0,6358.0
2975,2022-05-03,45870,44727,11900.0,17304.0,8096.0,7653.0,4793.0,6354.0
2976,2022-05-04,52571,53277,12991.0,21562.0,10310.0,9666.0,5117.0,6976.0
2977,2022-05-05,30025,33845,5295.0,13504.0,7702.0,8862.0,1514.0,1514.0
2978,2022-05-06,46752,49960,10566.0,20249.0,9752.0,10099.0,4241.0,5880.0
2979,2022-05-07,37322,37087,5887.0,15318.0,9881.0,9520.0,1608.0,1619.0
2980,2022-05-08,33122,28886,4455.0,11432.0,10529.0,8703.0,1354.0,1203.0
2981,2022-05-09,49727,44700,11927.0,17205.0,9469.0,8195.0,5085.0,6493.0
2982,2022-05-10,48574,46887,12657.0,18416.0,8760.0,7781.0,4956.0,6526.0
2983,2022-05-11,47203,45505,12539.0,18231.0,8522.0,7732.0,4917.0,6510.0
2984,2022-05-12,49050,47408,12783.0,19266.0,9019.0,8129.0,5103.0,6563.0
2985,2022-05-13,54795,54091,12854.0,22527.0,11207.0,10559.0,5068.0,6887.0
2986,2022-05-14,41604,41135,6979.0,17651.0,10024.0,10306.0,1766.0,1815.0
2987,2022-05-15,34298,32629,5227.0,14358.0,9681.0,9323.0,1338.0,1274.0
2988,2022-05-16,48277,46482,12254.0,18202.0,8737.0,8234.0,4979.0,6558.0
2989,2022-05-17,47179,45823,12671.0,18282.0,8466.0,7674.0,4958.0,6668.0
2990,2022-05-18,47049,45696,12727.0,18384.0,8515.0,7828.0,4942.0,6523.0
2991,2022-05-19,49283,48314,12855.0,19041.0,9292.0,8427.0,5179.0,6690.0
2992,2022-05-20,55250,54967,12847.0,22516.0,11465.0,10569.0,5163.0,6796.0
2993,2022-05-21,41094,40983,6922.0,17057.0,10131.0,10217.0,1816.0,1867.0
2994,2022-05-22,33518,32027,5235.0,14126.0,9699.0,9539.0,1386.0,1317.0
2995,2022-05-23,47889,46597,12144.0,18085.0,8784.0,8623.0,5088.0,6560.0
2996,2022-05-24,47761,45919,12490.0,18228.0,8699.0,7895.0,5032.0,6617.0
2997,2022-05-25,48790,47082,12808.0,18745.0,8729.0,7870.0,5012.0,6659.0
2998,2022-05-26,50053,48046,12811.0,19295.0,9553.0,8637.0,5107.0,6622.0
2999,2022-05-27,57079,55250,13111.0,22601.0,11364.0,10697.0,5171.0,6949.0
3000,2022-05-28,42409,42588,7146.0,18150.0,10020.0,10247.0,1656.0,1887.0
3001,2022-05-29,32758,31999,4884.0,13431.0,9579.0,8952.0,1383.0,1224.0
3002,2022-05-30,48112,46166,12235.0,18053.0,8729.0,8244.0,5079.0,6643.0
3003,2022-05-31,49864,48244,12837.0,19617.0,9283.0,8481.0,5229.0,6885.0
3004,2022-06-01,26040,25835,4832.0,10015.0,6589.0,6259.0,1301.0,1324.0
3005,2022-06-02,47618,46920,12505.0,18754.0,9535.0,8880.0,5213.0,6671.0
3006,2022-06-03,53042,55340,12514.0,22404.0,10902.0,10907.0,5122.0,6886.0
3007,2022-06-04,40297,41895,6668.0,17313.0,9919.0,10522.0,1603.0,1874.0
3008,2022-06-05,32569,29929,4905.0,12511.0,8963.0,8076.0,1215.0,1171.0
3009,2022-06-06,33562,30937,4610.0,11913.0,9853.0,8599.0,1474.0,1227.0
3010,2022-06-07,50399,46486,12340.0,17810.0,9426.0,8097.0,5224.0,6674.0
3011,2022-06-08,47442,45883,12716.0,18401.0,8660.0,7796.0,4959.0,6522.0
3012,2022-06-09,48521,46760,12680.0,18574.0,9156.0,8043.0,5021.0,6498.0
3013,2022-06-10,54261,53081,13152.0,21685.0,10844.0,10227.0,5113.0,6741.0
3014,2022-06-11,38309,38500,6384.0,16042.0,9589.0,9462.0,1586.0,1804.0
3015,2022-06-12,30668,28871,4803.0,11816.0,9064.0,7936.0,1352.0,1148.0
3016,2022-06-13,48140,44778,12274.0,18401.0,8913.0,8108.0,5027.0,6611.0
3017,2022-06-14,47808,46245,12698.0,18309.0,9051.0,8269.0,5304.0,6709.0
3018,2022-06-15,48013,46691,12874.0,18621.0,8788.0,7823.0,4998.0,6415.0
3019,2022-06-16,50271,48951,12864.0,19792.0,9458.0,8733.0,5074.0,6657.0
3020,2022-06-17,55480,55203,12832.0,22086.0,11122.0,10465.0,5227.0,6822.0
3021,2022-06-18,40159,40128,6717.0,17141.0,10034.0,9679.0,1672.0,1896.0
3022,2022-06-19,33101,31446,5036.0,13150.0,9549.0,8629.0,1382.0,1219.0
3023,2022-06-20,49576,48118,12331.0,18394.0,9483.0,8477.0,4936.0,6543.0
3024,2022-06-21,48594,47324,12547.0,18415.0,9008.0,8035.0,5050.0,6426.0
3025,2022-06-22,49443,48383,12891.0,19491.0,9415.0,8349.0,5007.0,6437.0
3026,2022-06-23,50409,48028,12636.0,19186.0,9591.0,8697.0,4518.0,5964.0
3027,2022-06-24,55677,54538,12842.0,22245.0,11428.0,10757.0,4975.0,6693.0
3028,2022-06-25,40553,41057,7009.0,17301.0,10039.0,9689.0,1675.0,1769.0
3029,2022-06-26,31733,31238,4727.0,12661.0,9676.0,8400.0,1297.0,1152.0
3030,2022-06-27,48415,47729,12169.0,18318.0,10056.0,11854.0,4909.0,6182.0
3031,2022-06-28,48231,47227,12812.0,19035.0,10073.0,11632.0,4819.0,6105.0
3032,2022-06-29,48258,46324,12527.0,18589.0,10147.0,10492.0,4687.0,5923.0
3033,2022-06-30,48882,46503,12225.0,19179.0,9421.0,8329.0,4496.0,5812.0
3034,2022-07-01,51298,54304,12690.0,19753.0,9973.0,10321.0,4626.0,6435.0
3035,2022-07-02,43834,40499,8315.0,16847.0,9750.0,9436.0,1814.0,1793.0
3036,2022-07-03,30495,29306,4727.0,12129.0,9595.0,8159.0,1225.0,1012.0
3037,2022-07-04,47157,46887,12096.0,17045.0,8984.0,8152.0,5072.0,6296.0
3038,2022-07-05,46491,45419,12381.0,17686.0,8545.0,7730.0,4969.0,6303.0
3039,2022-07-06,47279,45824,12765.0,18566.0,8818.0,8006.0,4893.0,6168.0
3040,2022-07-07,47343,46539,12341.0,18455.0,8976.0,8330.0,4799.0,6114.0
3041,2022-07-08,53055,52623,12607.0,21288.0,10630.0,10351.0,4950.0,6500.0
3042,2022-07-09,36244,36601,6506.0,15647.0,9391.0,9401.0,1470.0,1616.0
3043,2022-07-10,30175,28550,4904.0,12015.0,9292.0,8213.0,1265.0,1083.0
3044,2022-07-11,46309,45502,12067.0,17631.0,9342.0,8067.0,4829.0,6262.0
3045,2022-07-12,46923,46024,12475.0,17713.0,8721.0,8065.0,4919.0,6201.0
3046,2022-07-13,48276,45551,12706.0,18969.0,10262.0,8984.0,4608.0,5839.0
3047,2022-07-14,48500,47714,12634.0,19117.0,9164.0,8820.0,4815.0,6205.0
3048,2022-07-15,53146,52667,12754.0,21288.0,10719.0,10319.0,4891.0,6341.0
3049,2022-07-16,39140,38213,7254.0,16133.0,9477.0,9013.0,1610.0,1658.0
3050,2022-07-17,30407,28987,4849.0,12500.0,9236.0,8109.0,1275.0,1028.0
3051,2022-07-18,46822,45348,12089.0,17913.0,9131.0,8429.0,4967.0,6323.0
3052,2022-07-19,47044,45244,12333.0,17928.0,8656.0,7636.0,4830.0,6077.0
3053,2022-07-20,48149,46822,12955.0,19155.0,8929.0,8008.0,4810.0,6217.0
3054,2022-07-21,47832,46734,12516.0,19199.0,9189.0,8527.0,4851.0,6077.0
3055,2022-07-22,53137,52368,12354.0,21417.0,10883.0,10600.0,4846.0,6348.0
3056,2022-07-23,34747,35058,6205.0,15369.0,9014.0,9119.0,1519.0,1749.0
3057,2022-07-24,29049,26654,4344.0,11049.0,8966.0,8268.0,1221.0,1088.0
3058,2022-07-25,47357,45890,11787.0,18094.0,9201.0,8473.0,4729.0,6035.0
3059,2022-07-26,46582,44443,12010.0,18191.0,8752.0,7889.0,4558.0,5987.0
3060,2022-07-27,48224,46488,12168.0,19049.0,9093.0,8447.0,4580.0,6018.0
3061,2022-07-28,48499,47581,12162.0,19896.0,9461.0,9081.0,4790.0,6124.0
3062,2022-07-29,52759,53172,11956.0,21928.0,11099.0,10936.0,4667.0,6192.0
3063,2022-07-30,35541,36777,5889.0,15282.0,9371.0,9460.0,1419.0,1517.0
3064,2022-07-31,32137,29669,4326.0,12258.0,9854.0,8512.0,1240.0,1097.0
3065,2022-08-01,47711,45432,10882.0,18017.0,9507.0,8682.0,4259.0,5509.0
3066,2022-08-02,46815,43759,11300.0,17341.0,9701.0,9315.0,4240.0,5313.0
3067,2022-08-03,46124,44255,11041.0,17909.0,9215.0,8472.0,4350.0,5302.0
3068,2022-08-04,46776,45483,11540.0,18146.0,9219.0,8701.0,4499.0,5752.0
3069,2022-08-05,49735,49242,11542.0,19921.0,10220.0,9813.0,4525.0,5854.0
3070,2022-08-06,32416,32367,5649.0,13721.0,8739.0,8583.0,1403.0,1465.0
3071,2022-08-07,28430,26845,4231.0,10775.0,8935.0,7970.0,1187.0,1087.0
3072,2022-08-08,44544,43670,11438.0,17705.0,8530.0,8271.0,4042.0,5350.0
3073,2022-08-09,42032,40050,10953.0,16119.0,8513.0,7835.0,4261.0,5284.0
3074,2022-08-10,45329,44310,11612.0,17843.0,9030.0,8324.0,4580.0,5699.0
3075,2022-08-11,45932,45132,11593.0,18174.0,9211.0,8575.0,4549.0,5593.0
3076,2022-08-12,51661,53036,11955.0,21782.0,11110.0,10807.0,4641.0,6106.0
3077,2022-08-13,34909,37747,6026.0,15933.0,8939.0,9623.0,1299.0,1515.0
3078,2022-08-14,27476,26518,4547.0,11263.0,8372.0,7440.0,1077.0,1116.0
3079,2022-08-15,32920,29633,4071.0,10142.0,9502.0,7613.0,1390.0,1192.0
3080,2022-08-16,48749,44367,11483.0,17342.0,9875.0,8302.0,4770.0,5978.0
3081,2022-08-17,48154,46350,11926.0,17459.0,9396.0,8314.0,4725.0,5820.0
3082,2022-08-18,48506,46806,12043.0,18654.0,9361.0,8584.0,4717.0,6117.0
3083,2022-08-19,52600,51610,12419.0,20863.0,10979.0,10193.0,4589.0,6028.0
3084,2022-08-20,35245,35625,6243.0,15529.0,9312.0,9309.0,1450.0,1543.0
3085,2022-08-21,30169,28266,4618.0,11784.0,9253.0,8273.0,1241.0,1092.0
3086,2022-08-22,46390,45083,11560.0,17280.0,9006.0,8403.0,4717.0,6072.0
3087,2022-08-23,46672,44148,11841.0,17625.0,8723.0,7923.0,4663.0,5949.0
3088,2022-08-24,48101,45766,12244.0,18448.0,9161.0,8210.0,4879.0,6075.0
3089,2022-08-25,48513,46600,12313.0,19001.0,9468.0,8597.0,4773.0,6039.0
3090,2022-08-26,54837,53283,12535.0,21396.0,11250.0,10815.0,4846.0,6477.0
3091,2022-08-27,39242,38664,6670.0,16355.0,10533.0,10011.0,1504.0,1785.0
3092,2022-08-28,32602,30503,5077.0,13353.0,9921.0,9341.0,1302.0,1219.0
3093,2022-08-29,48834,46678,12168.0,18238.0,9525.0,8565.0,4804.0,6149.0
3094,2022-08-30,47548,45011,12178.0,17952.0,8659.0,8024.0,4747.0,5994.0
3095,2022-08-31,49311,46839,12608.0,18423.0,9501.0,8471.0,5033.0,6443.0
3096,2022-09-01,49081,47845,12502.0,18209.0,9552.0,8544.0,5107.0,6527.0
3097,2022-09-02,54463,52615,12903.0,20611.0,11332.0,9950.0,5286.0,6939.0
3098,2022-09-03,38756,37447,6979.0,16004.0,9702.0,9451.0,1596.0,1741.0
3099,2022-09-04,29262,28987,4612.0,12051.0,8720.0,8532.0,1036.0,1002.0
3100,2022-09-05,44945,43305,11451.0,16325.0,8572.0,7906.0,4556.0,5787.0
3101,2022-09-06,37357,38248,10530.0,14192.0,6287.0,6136.0,4289.0,5459.0
3102,2022-09-07,48689,54143,13120.0,21266.0,9095.0,9895.0,5245.0,7142.0
3103,2022-09-08,49174,58571,12037.0,22181.0,11104.0,11531.0,5117.0,6914.0
3104,2022-09-09,26967,38417,4245.0,13522.0,7223.0,9942.0,1204.0,1351.0
3105,2022-09-10,28492,28558,4017.0,10269.0,8786.0,7469.0,1055.0,1042.0
3106,2022-09-11,34150,24371,4478.0,9170.0,10783.0,6437.0,1240.0,993.0
3107,2022-09-12,36137,27420,4271.0,9829.0,10797.0,8722.0,1465.0,1226.0
3108,2022-09-13,50597,43054,11319.0,15326.0,10409.0,7741.0,5238.0,6464.0
3109,2022-09-14,49381,46245,12560.0,17882.0,9251.0,7587.0,5240.0,6744.0
3110,2022-09-15,50504,48531,13104.0,19021.0,10143.0,8630.0,5295.0,6714.0
3111,2022-09-16,59887,55390,14642.0,21892.0,12358.0,10320.0,5386.0,6942.0
3112,2022-09-17,41348,39328,7130.0,16867.0,10784.0,10078.0,1658.0,1741.0
3113,2022-09-18,32843,32591,5311.0,13794.0,10239.0,9779.0,1312.0,1249.0
3114,2022-09-19,48798,48175,12525.0,18559.0,9583.0,9102.0,5304.0,6845.0
3115,2022-09-20,49585,48440,13046.0,18860.0,9417.0,8294.0,5338.0,6816.0
3116,2022-09-21,50430,49003,13301.0,19189.0,9577.0,8652.0,5211.0,6936.0
3117,2022-09-22,51885,50427,13171.0,19897.0,10211.0,8985.0,5375.0,6998.0
3118,2022-09-23,57535,55995,13437.0,22765.0,12595.0,11102.0,5533.0,7032.0
3119,2022-09-24,46646,44963,8321.0,19092.0,11599.0,11102.0,1887.0,2042.0
3120,2022-09-25,34571,33994,5744.0,14569.0,10525.0,9803.0,1428.0,1354.0
3121,2022-09-26,50484,49337,12779.0,19089.0,9698.0,8851.0,5292.0,6920.0
3122,2022-09-27,50442,49278,13320.0,19250.0,9668.0,8502.0,5510.0,6982.0
3123,2022-09-28,50639,49173,13162.0,19228.0,9575.0,8745.0,5343.0,6990.0
3124,2022-09-29,51719,50514,13267.0,19798.0,10199.0,8953.0,5396.0,6891.0
3125,2022-09-30,58193,58620,13660.0,23210.0,12725.0,11573.0,5427.0,7238.0
3126,2022-10-01,43012,45410,7210.0,18520.0,11624.0,11734.0,1797.0,2059.0
3127,2022-10-02,34177,32758,5180.0,13858.0,10376.0,9032.0,1198.0,1284.0
3128,2022-10-03,35360,32951,4872.0,12644.0,10078.0,9369.0,1370.0,1209.0
3129,2022-10-04,50224,48333,12481.0,17980.0,9758.0,8519.0,5252.0,6910.0
3130,2022-10-05,49946,49324,13252.0,19188.0,9422.0,8480.0,5181.0,6741.0
3131,2022-10-06,51791,51553,13508.0,20153.0,10402.0,9008.0,5377.0,7083.0
3132,2022-10-07,59379,59698,13726.0,24213.0,13317.0,11889.0,5434.0,7329.0
3133,2022-10-08,48060,50364,7748.0,20536.0,12825.0,12547.0,1835.0,2123.0
3134,2022-10-09,35676,34219,5415.0,14830.0,10967.0,9645.0,1287.0,1234.0
3135,2022-10-10,38354,36260,5402.0,14006.0,10860.0,10145.0,1680.0,1353.0
3136,2022-10-11,52941,50452,13009.0,19574.0,10683.0,9350.0,5286.0,6558.0
3137,2022-10-12,51393,50516,13708.0,20398.0,10339.0,8942.0,5449.0,6978.0
3138,2022-10-13,53544,51467,13969.0,21132.0,11955.0,9653.0,5512.0,7042.0
3139,2022-10-14,58607,58245,13639.0,23405.0,13066.0,12107.0,5423.0,7256.0
3140,2022-10-15,44214,44965,7654.0,19954.0,11859.0,11395.0,1848.0,1943.0
3141,2022-10-16,37204,34868,5763.0,14606.0,12294.0,9949.0,1439.0,1265.0
3142,2022-10-17,52535,50584,13366.0,20085.0,10599.0,9574.0,5365.0,7032.0
3143,2022-10-18,51698,50819,13523.0,19938.0,10287.0,9037.0,5297.0,7001.0
3144,2022-10-19,52174,51606,13702.0,20923.0,10414.0,9087.0,5508.0,6983.0
3145,2022-10-20,53565,52283,13767.0,20971.0,11280.0,9483.0,5438.0,7001.0
3146,2022-10-21,58988,57555,13766.0,23543.0,13261.0,11803.0,5495.0,7237.0
3147,2022-10-22,57200,50709,11260.0,21503.0,12827.0,11698.0,2498.0,2227.0
3148,2022-10-23,36000,35934,6014.0,15654.0,11361.0,10282.0,1506.0,1367.0
3149,2022-10-24,52086,50671,13232.0,20028.0,10846.0,9690.0,5196.0,6981.0
3150,2022-10-25,52070,51386,13415.0,19510.0,10403.0,8921.0,5415.0,6988.0
3151,2022-10-26,53323,52499,13818.0,20759.0,10783.0,9036.0,5376.0,6922.0
3152,2022-10-27,54756,53221,13936.0,21583.0,11611.0,9567.0,5531.0,7053.0
3153,2022-10-28,61206,60155,14092.0,24588.0,13512.0,11989.0,5555.0,7262.0
3154,2022-10-29,56563,52503,10227.0,22706.0,12942.0,12140.0,2247.0,2218.0
