,탑승일자,1호선,4호선,공항철도,경의선,강수량범주,평균기온,최고기온,최저기온,버스정류장1_총승객수,버스정류장2_총승객수,버스정류장3_총승객수
2943,2022-04-01,87462.0,27661.0,17208.0,9720.0,0.0,9.2,14.9,4.5,1410.0,9310.0,782.0
2944,2022-04-02,60492.0,17289.0,14463.0,2566.0,0.0,8.2,14.2,3.7,1031.0,6950.0,657.0
2945,2022-04-03,46394.0,13427.0,14346.0,1895.0,0.0,9.6,17.0,3.5,793.0,5984.0,389.0
2946,2022-04-04,74624.0,24238.0,13556.0,9616.0,0.0,10.3,16.4,5.1,1289.0,8569.0,769.0
2947,2022-04-05,74850.0,24784.0,12953.0,9713.0,0.0,10.3,15.8,4.9,1341.0,8244.0,786.0
2948,2022-04-06,75692.0,25198.0,13225.0,9877.0,0.0,11.7,17.0,8.0,1443.0,8754.0,753.0
2949,2022-04-07,78356.0,26153.0,14360.0,10056.0,0.0,10.9,15.7,7.4,1364.0,8956.0,835.0
2950,2022-04-08,90936.0,27985.0,17966.0,10059.0,0.0,12.9,20.0,5.1,1577.0,9804.0,878.0
2951,2022-04-09,66306.0,19434.0,15948.0,2805.0,1.0,17.8,24.2,12.4,1048.0,7576.0,699.0
2952,2022-04-10,52214.0,15402.0,15865.0,2227.0,0.0,18.2,25.1,12.7,976.0,6773.0,488.0
2953,2022-04-11,78828.0,25873.0,14388.0,10034.0,0.0,19.6,26.6,13.4,1403.0,9373.0,839.0
2954,2022-04-12,77124.0,25905.0,13873.0,9871.0,1.0,19.3,26.4,15.9,1423.0,8767.0,829.0
2955,2022-04-13,78196.0,26236.0,13580.0,9699.0,1.0,13.1,15.9,12.0,1531.0,8726.0,838.0
2956,2022-04-14,80738.0,27087.0,14490.0,9994.0,0.0,13.2,15.3,11.4,1418.0,9019.0,819.0
2957,2022-04-15,93232.0,29539.0,18386.0,10128.0,0.0,13.3,19.3,7.5,1546.0,9727.0,843.0
2958,2022-04-16,65874.0,19805.0,15873.0,2822.0,0.0,13.2,20.2,7.1,1076.0,7497.0,727.0
2959,2022-04-17,52786.0,15293.0,15159.0,2121.0,0.0,14.0,21.9,7.2,751.0,6230.0,443.0
2960,2022-04-18,80142.0,26503.0,14790.0,10360.0,0.0,15.2,21.6,11.4,1442.0,8995.0,766.0
2961,2022-04-19,81050.0,26914.0,14134.0,10347.0,0.0,15.2,22.1,8.9,1424.0,9015.0,814.0
2962,2022-04-20,82496.0,27939.0,14468.0,10402.0,0.0,15.7,22.1,9.7,1581.0,9297.0,828.0
2963,2022-04-21,86228.0,27442.0,15762.0,10897.0,0.0,16.3,22.7,9.6,1553.0,9925.0,1000.0
2964,2022-04-22,96876.0,30737.0,19294.0,11022.0,0.0,15.0,16.8,13.2,1589.0,9830.0,886.0
2965,2022-04-23,67942.0,20196.0,16743.0,3090.0,0.0,17.7,25.3,10.4,1020.0,7448.0,743.0
2966,2022-04-24,50852.0,15137.0,15866.0,2210.0,1.0,18.5,24.5,15.0,852.0,6331.0,427.0
2967,2022-04-25,82388.0,27100.0,15276.0,10623.0,1.0,20.0,23.6,17.0,1451.0,9202.0,843.0
2968,2022-04-26,82284.0,27786.0,14754.0,10504.0,1.0,21.9,28.7,17.0,1450.0,9269.0,852.0
2969,2022-04-27,85628.0,29164.0,15145.0,10948.0,0.0,17.7,23.9,12.6,1591.0,9668.0,977.0
2970,2022-04-28,88990.0,29929.0,16735.0,11055.0,0.0,18.2,25.9,11.6,1575.0,10152.0,922.0
2971,2022-04-29,102708.0,32781.0,20383.0,11338.0,1.0,13.4,16.5,10.7,1639.0,10547.0,1017.0
2972,2022-04-30,77836.0,23255.0,18254.0,3340.0,0.0,13.0,17.8,10.5,1331.0,8370.0,757.0
2973,2022-05-01,62146.0,18130.0,17725.0,2585.0,0.0,13.4,19.2,7.9,1147.0,7842.0,597.0
2974,2022-05-02,87516.0,28983.0,15756.0,11241.0,0.0,14.2,19.4,9.1,1525.0,9871.0,832.0
2975,2022-05-03,89454.0,29204.0,15749.0,11147.0,0.0,14.8,20.8,9.1,1576.0,9944.0,988.0
2976,2022-05-04,106554.0,34553.0,19976.0,12093.0,0.0,17.8,25.2,10.0,1818.0,11160.0,965.0
2977,2022-05-05,67690.0,18799.0,16564.0,3028.0,0.0,18.9,25.8,12.5,1020.0,7653.0,655.0
2978,2022-05-06,99920.0,30815.0,19851.0,10121.0,0.0,19.6,25.6,13.7,1652.0,10381.0,903.0
2979,2022-05-07,74174.0,21205.0,19401.0,3227.0,1.0,18.4,23.1,15.3,1090.0,8314.0,679.0
2980,2022-05-08,57772.0,15887.0,19232.0,2557.0,1.0,15.3,18.2,11.7,906.0,7155.0,447.0
2981,2022-05-09,89400.0,29132.0,17664.0,11578.0,0.0,17.9,25.3,11.0,1670.0,10422.0,883.0
2982,2022-05-10,93774.0,31073.0,16541.0,11482.0,0.0,19.9,26.3,13.6,1754.0,10146.0,889.0
2983,2022-05-11,91010.0,30770.0,16254.0,11427.0,0.0,19.7,25.2,16.6,1728.0,10056.0,875.0
2984,2022-05-12,94816.0,32049.0,17148.0,11666.0,0.0,20.9,28.1,14.1,1788.0,10514.0,982.0
2985,2022-05-13,108182.0,35381.0,21766.0,11955.0,0.0,19.4,25.2,15.0,1879.0,11292.0,1023.0
2986,2022-05-14,82270.0,24630.0,20330.0,3581.0,0.0,15.7,20.0,11.9,1380.0,8792.0,810.0
2987,2022-05-15,65258.0,19585.0,19004.0,2612.0,0.0,16.2,22.4,10.5,1162.0,7651.0,518.0
2988,2022-05-16,92964.0,30456.0,16971.0,11537.0,0.0,17.3,23.7,10.9,1716.0,10191.0,948.0
2989,2022-05-17,91646.0,30953.0,16140.0,11626.0,0.0,20.0,27.4,13.0,1569.0,10324.0,939.0
2990,2022-05-18,91392.0,31111.0,16343.0,11465.0,1.0,20.0,25.4,15.7,1759.0,10174.0,933.0
2991,2022-05-19,96628.0,31896.0,17719.0,11869.0,0.0,19.9,24.2,16.1,1719.0,10164.0,918.0
2992,2022-05-20,109934.0,35363.0,22034.0,11959.0,0.0,20.6,25.8,15.6,1876.0,11355.0,966.0
2993,2022-05-21,81966.0,23979.0,20348.0,3683.0,0.0,20.1,26.0,16.1,1389.0,8818.0,873.0
2994,2022-05-22,64054.0,19361.0,19238.0,2703.0,0.0,20.3,25.8,15.7,1049.0,7387.0,535.0
2995,2022-05-23,93194.0,30229.0,17407.0,11648.0,0.0,23.0,30.7,17.8,1643.0,10023.0,852.0
2996,2022-05-24,91838.0,30718.0,16594.0,11649.0,0.0,22.9,30.2,16.7,1732.0,10288.0,995.0
2997,2022-05-25,94164.0,31553.0,16599.0,11671.0,1.0,21.0,26.7,16.7,1843.0,10240.0,931.0
2998,2022-05-26,96092.0,32106.0,18190.0,11729.0,0.0,18.7,23.5,14.1,1817.0,10640.0,961.0
2999,2022-05-27,110500.0,35712.0,22061.0,12120.0,0.0,20.0,25.6,16.0,1956.0,11402.0,1025.0
3000,2022-05-28,85176.0,25296.0,20267.0,3543.0,0.0,22.3,29.3,15.0,1219.0,8881.0,775.0
3001,2022-05-29,63998.0,18315.0,18531.0,2607.0,0.0,23.1,29.7,19.3,1154.0,7209.0,510.0
3002,2022-05-30,92332.0,30288.0,16973.0,11722.0,0.0,20.8,24.7,17.2,1803.0,9961.0,715.0
3003,2022-05-31,96488.0,32454.0,17764.0,12114.0,0.0,20.7,27.2,14.2,1876.0,10608.0,966.0
3004,2022-06-01,51670.0,14847.0,12848.0,2625.0,0.0,22.1,28.6,16.2,1055.0,6386.0,628.0
3005,2022-06-02,93840.0,31259.0,18415.0,11884.0,0.0,21.5,26.9,17.1,1722.0,10202.0,895.0
3006,2022-06-03,110680.0,34918.0,21809.0,12008.0,0.0,24.5,32.6,18.7,1895.0,11173.0,980.0
3007,2022-06-04,83790.0,23981.0,20441.0,3477.0,0.0,25.6,29.7,20.3,1191.0,8555.0,793.0
3008,2022-06-05,59858.0,17416.0,17039.0,2386.0,0.0,22.7,27.0,20.2,1099.0,6852.0,554.0
3009,2022-06-06,61874.0,16523.0,18452.0,2701.0,1.0,19.7,24.5,16.7,1042.0,7001.0,573.0
3010,2022-06-07,92972.0,30150.0,17523.0,11898.0,0.0,20.6,25.1,15.1,1697.0,10328.0,863.0
3011,2022-06-08,91766.0,31117.0,16456.0,11481.0,0.0,21.2,25.8,16.2,1746.0,10024.0,981.0
3012,2022-06-09,93520.0,31254.0,17199.0,11519.0,1.0,20.9,24.5,18.5,1657.0,10101.0,892.0
3013,2022-06-10,106162.0,34837.0,21071.0,11854.0,1.0,20.9,26.6,17.2,1823.0,10902.0,939.0
3014,2022-06-11,77000.0,22426.0,19051.0,3390.0,0.0,24.6,32.7,17.7,1278.0,8181.0,777.0
3015,2022-06-12,57742.0,16619.0,17000.0,2500.0,0.0,24.6,31.5,18.9,1051.0,7064.0,514.0
3016,2022-06-13,89556.0,30675.0,17021.0,11638.0,2.0,23.6,29.2,19.6,1749.0,10062.0,1217.0
3017,2022-06-14,92490.0,31007.0,17320.0,12013.0,0.0,21.5,27.1,17.7,1669.0,9816.0,965.0
3018,2022-06-15,93382.0,31495.0,16611.0,11413.0,1.0,17.5,20.1,14.9,1720.0,9875.0,886.0
3019,2022-06-16,97902.0,32656.0,18191.0,11731.0,1.0,20.3,24.8,17.6,1728.0,10090.0,936.0
3020,2022-06-17,110406.0,34918.0,21587.0,12049.0,0.0,22.5,28.1,16.5,1886.0,11220.0,1074.0
3021,2022-06-18,80256.0,23858.0,19713.0,3568.0,0.0,23.3,25.1,22.0,1262.0,8272.0,803.0
3022,2022-06-19,62892.0,18186.0,18178.0,2601.0,0.0,23.4,25.1,22.3,1159.0,7346.0,594.0
3023,2022-06-20,96236.0,30725.0,17960.0,11479.0,0.0,25.2,29.0,22.0,1684.0,10165.0,1122.0
3024,2022-06-21,94648.0,30962.0,17043.0,11476.0,0.0,26.5,32.6,21.2,1613.0,10083.0,974.0
3025,2022-06-22,96766.0,32382.0,17764.0,11444.0,0.0,25.9,31.0,21.9,1565.0,10274.0,946.0
3026,2022-06-23,96056.0,31822.0,18288.0,10482.0,2.0,24.3,26.4,23.3,1376.0,9215.0,835.0
3027,2022-06-24,109076.0,35087.0,22185.0,11668.0,2.0,22.6,24.9,20.6,1705.0,11080.0,970.0
3028,2022-06-25,82114.0,24310.0,19728.0,3444.0,0.0,26.0,30.5,21.5,1224.0,8728.0,773.0
3029,2022-06-26,62476.0,17388.0,18076.0,2449.0,0.0,26.5,28.1,24.8,1000.0,6947.0,461.0
3030,2022-06-27,95458.0,30487.0,21910.0,11091.0,2.0,26.8,28.1,25.4,1430.0,9932.0,904.0
3031,2022-06-28,94454.0,31847.0,21705.0,10924.0,2.0,26.9,27.9,25.7,1414.0,9561.0,825.0
3032,2022-06-29,92648.0,31116.0,20639.0,10610.0,2.0,25.1,26.1,24.4,1409.0,9622.0,835.0
3033,2022-06-30,93006.0,31404.0,17750.0,10308.0,2.0,22.3,24.5,21.2,1284.0,8917.0,859.0
3034,2022-07-01,108608.0,32443.0,20294.0,11061.0,0.0,26.6,30.9,21.9,1661.0,10764.0,1259.0
3035,2022-07-02,80998.0,25162.0,19186.0,3607.0,0.0,28.8,33.8,24.0,783.0,7143.0,659.0
3036,2022-07-03,58612.0,16856.0,17754.0,2237.0,0.0,29.3,34.2,24.4,996.0,6929.0,444.0
3037,2022-07-04,93774.0,29141.0,17136.0,11368.0,0.0,29.3,32.6,26.4,1356.0,10024.0,1009.0
3038,2022-07-05,90838.0,30067.0,16275.0,11272.0,0.0,29.2,33.1,26.7,1394.0,9661.0,957.0
3039,2022-07-06,91648.0,31331.0,16824.0,11061.0,2.0,29.5,33.3,26.2,1420.0,10225.0,956.0
3040,2022-07-07,93078.0,30796.0,17306.0,10913.0,0.0,28.2,31.0,26.4,1386.0,9904.0,1002.0
3041,2022-07-08,105246.0,33895.0,20981.0,11450.0,1.0,25.8,27.9,24.0,1695.0,10697.0,932.0
3042,2022-07-09,73202.0,22153.0,18792.0,3086.0,1.0,26.9,30.9,24.0,1093.0,8289.0,603.0
3043,2022-07-10,57100.0,16919.0,17505.0,2348.0,0.0,29.2,35.1,24.6,933.0,6926.0,472.0
3044,2022-07-11,91004.0,29698.0,17409.0,11091.0,1.0,27.0,30.6,24.7,1333.0,9725.0,952.0
3045,2022-07-12,92048.0,30188.0,16786.0,11120.0,0.0,26.8,29.4,23.2,1369.0,9899.0,868.0
3046,2022-07-13,91102.0,31675.0,19246.0,10447.0,2.0,25.0,27.1,24.0,1226.0,8747.0,757.0
3047,2022-07-14,95428.0,31751.0,17984.0,11020.0,1.0,25.7,29.9,23.3,1355.0,10085.0,977.0
3048,2022-07-15,105334.0,34042.0,21038.0,11232.0,0.0,26.0,30.3,23.0,1587.0,10795.0,932.0
3049,2022-07-16,76426.0,23387.0,18490.0,3268.0,2.0,24.8,28.2,23.2,1041.0,7811.0,703.0
3050,2022-07-17,57974.0,17349.0,17345.0,2303.0,0.0,25.5,29.7,22.5,999.0,6824.0,406.0
3051,2022-07-18,90696.0,30002.0,17560.0,11290.0,0.0,26.8,30.1,23.1,1357.0,9934.0,926.0
3052,2022-07-19,90488.0,30261.0,16292.0,10907.0,0.0,27.4,31.1,24.3,1329.0,9845.0,960.0
3053,2022-07-20,93644.0,32110.0,16937.0,11027.0,1.0,27.1,30.4,24.3,1507.0,10077.0,929.0
3054,2022-07-21,93468.0,31715.0,17716.0,10928.0,1.0,23.2,25.2,20.8,1374.0,9674.0,963.0
3055,2022-07-22,104736.0,33771.0,21483.0,11194.0,1.0,25.1,27.5,22.9,1552.0,10545.0,977.0
3056,2022-07-23,70116.0,21574.0,18133.0,3268.0,1.0,24.8,28.0,22.3,966.0,7258.0,645.0
3057,2022-07-24,53308.0,15393.0,17234.0,2309.0,1.0,25.0,28.4,22.0,929.0,6630.0,428.0
3058,2022-07-25,91780.0,29881.0,17674.0,10764.0,0.0,27.5,32.0,23.6,1302.0,9848.0,922.0
3059,2022-07-26,88886.0,30201.0,16641.0,10545.0,0.0,28.9,33.1,24.4,1358.0,9556.0,938.0
3060,2022-07-27,92976.0,31217.0,17540.0,10598.0,0.0,29.3,33.4,26.4,1416.0,10213.0,1036.0
3061,2022-07-28,95162.0,32058.0,18542.0,10914.0,0.0,29.7,34.4,25.1,1367.0,10027.0,1058.0
3062,2022-07-29,106344.0,33884.0,22035.0,10859.0,0.0,30.7,34.3,27.3,1592.0,10611.0,1183.0
3063,2022-07-30,73554.0,21171.0,18831.0,2936.0,1.0,30.9,36.1,27.3,909.0,7417.0,831.0
3064,2022-07-31,59338.0,16584.0,18366.0,2337.0,2.0,27.2,29.0,25.4,871.0,6110.0,510.0
3065,2022-08-01,90864.0,28899.0,18189.0,9768.0,2.0,28.6,32.4,25.4,1221.0,9332.0,949.0
3066,2022-08-02,87518.0,28641.0,19016.0,9553.0,2.0,26.8,28.5,25.5,1200.0,8806.0,908.0
3067,2022-08-03,88510.0,28950.0,17687.0,9652.0,2.0,27.1,30.0,25.2,1342.0,9050.0,930.0
3068,2022-08-04,90966.0,29686.0,17920.0,10251.0,0.0,28.9,32.9,26.0,1332.0,9393.0,1019.0
3069,2022-08-05,98484.0,31463.0,20033.0,10379.0,0.0,29.4,32.7,27.0,1401.0,10191.0,1034.0
3070,2022-08-06,64734.0,19370.0,17322.0,2868.0,1.0,28.7,30.3,27.4,1055.0,7438.0,776.0
3071,2022-08-07,53690.0,15006.0,16905.0,2274.0,2.0,28.9,31.7,27.2,862.0,6322.0,471.0
3072,2022-08-08,87340.0,29143.0,16801.0,9392.0,2.0,26.8,28.4,24.6,1241.0,8410.0,725.0
3073,2022-08-09,80100.0,27072.0,16348.0,9545.0,1.0,25.1,26.5,22.0,1084.0,8116.0,757.0
3074,2022-08-10,88620.0,29455.0,17354.0,10279.0,2.0,24.7,28.8,21.4,1345.0,9579.0,782.0
3075,2022-08-11,90264.0,29767.0,17786.0,10142.0,2.0,25.0,27.5,23.4,1371.0,9302.0,914.0
3076,2022-08-12,106072.0,33737.0,21917.0,10747.0,0.0,27.0,32.4,23.0,1611.0,10243.0,1070.0
3077,2022-08-13,75494.0,21959.0,18562.0,2814.0,2.0,25.8,27.5,24.7,984.0,6308.0,688.0
3078,2022-08-14,53036.0,15810.0,15812.0,2193.0,2.0,27.6,31.5,24.5,969.0,6200.0,511.0
3079,2022-08-15,59266.0,14213.0,17115.0,2582.0,2.0,28.1,29.8,26.6,880.0,6834.0,642.0
3080,2022-08-16,88734.0,28825.0,18177.0,10748.0,0.0,26.7,30.0,24.1,1288.0,9849.0,986.0
3081,2022-08-17,92700.0,29385.0,17710.0,10545.0,0.0,26.0,30.5,22.8,1491.0,9796.0,1233.0
3082,2022-08-18,93612.0,30697.0,17945.0,10834.0,0.0,25.6,29.8,22.4,1444.0,9990.0,1019.0
3083,2022-08-19,103220.0,33282.0,21172.0,10617.0,2.0,26.0,27.5,23.3,1502.0,9874.0,1001.0
3084,2022-08-20,71250.0,21772.0,18621.0,2993.0,0.0,28.2,32.0,25.7,1185.0,8075.0,762.0
3085,2022-08-21,56532.0,16402.0,17526.0,2333.0,0.0,28.1,32.0,24.7,1026.0,6856.0,598.0
3086,2022-08-22,90166.0,28840.0,17409.0,10789.0,1.0,26.8,30.2,22.9,1445.0,9645.0,973.0
3087,2022-08-23,88296.0,29466.0,16646.0,10612.0,1.0,25.4,30.2,22.4,1350.0,9474.0,973.0
3088,2022-08-24,91532.0,30692.0,17371.0,10954.0,0.0,24.8,27.9,22.4,1384.0,9927.0,1006.0
3089,2022-08-25,93200.0,31314.0,18065.0,10812.0,1.0,22.2,24.0,21.1,1318.0,9756.0,1028.0
3090,2022-08-26,106566.0,33931.0,22065.0,11323.0,0.0,23.8,28.4,19.9,1646.0,10858.0,1089.0
3091,2022-08-27,77328.0,23025.0,20544.0,3289.0,1.0,21.5,25.5,17.6,1324.0,8445.0,814.0
3092,2022-08-28,61006.0,18430.0,19262.0,2521.0,0.0,22.6,28.4,16.1,1132.0,7366.0,607.0
3093,2022-08-29,93356.0,30406.0,18090.0,10953.0,1.0,21.0,22.5,19.5,1358.0,9501.0,942.0
3094,2022-08-30,90022.0,30130.0,16683.0,10741.0,2.0,19.1,20.3,17.9,1290.0,8957.0,932.0
3095,2022-08-31,93678.0,31031.0,17972.0,11476.0,0.0,21.7,24.9,19.6,1428.0,10135.0,1016.0
3096,2022-09-01,95690.0,30711.0,18096.0,11634.0,0.0,24.0,30.4,18.3,1662.0,10082.0,1023.0
3097,2022-09-02,105230.0,33514.0,21282.0,12225.0,0.0,24.7,29.8,20.3,1785.0,11137.0,1166.0
3098,2022-09-03,74894.0,22983.0,19153.0,3337.0,0.0,24.2,29.2,20.5,1270.0,8603.0,898.0
3099,2022-09-04,57974.0,16663.0,17252.0,2038.0,2.0,22.3,24.0,19.8,819.0,5852.0,510.0
3100,2022-09-05,86610.0,27776.0,16478.0,10343.0,2.0,19.2,22.7,17.7,1357.0,8470.0,750.0
3101,2022-09-06,76496.0,24722.0,12423.0,9748.0,2.0,21.0,26.3,17.0,1444.0,8655.0,793.0
3102,2022-09-07,108286.0,34386.0,18990.0,12387.0,0.0,22.8,28.1,17.9,1761.0,11096.0,1072.0
3103,2022-09-08,117142.0,34218.0,22635.0,12031.0,0.0,23.2,29.5,16.7,1748.0,10997.0,1057.0
3104,2022-09-09,76834.0,17767.0,17165.0,2555.0,0.0,24.3,30.8,18.9,953.0,6367.0,654.0
3105,2022-09-10,57116.0,14286.0,16255.0,2097.0,0.0,23.6,28.4,19.0,880.0,6597.0,608.0
3106,2022-09-11,48742.0,13648.0,17220.0,2233.0,1.0,23.3,26.4,20.6,1027.0,6978.0,530.0
3107,2022-09-12,54840.0,14100.0,19519.0,2691.0,0.0,23.8,27.5,20.3,1048.0,7510.0,619.0
3108,2022-09-13,86108.0,26645.0,18150.0,11702.0,0.0,24.3,26.4,21.8,1643.0,10392.0,1118.0
3109,2022-09-14,92490.0,30442.0,16838.0,11984.0,0.0,24.6,27.9,22.7,1653.0,10279.0,1029.0
3110,2022-09-15,97062.0,32125.0,18773.0,12009.0,1.0,25.2,28.3,22.0,1690.0,10449.0,1045.0
3111,2022-09-16,110780.0,36534.0,22678.0,12328.0,2.0,25.7,29.9,23.4,1554.0,10413.0,1029.0
3112,2022-09-17,78656.0,23997.0,20862.0,3399.0,1.0,25.6,29.4,23.3,1251.0,8134.0,865.0
3113,2022-09-18,65182.0,19105.0,20018.0,2561.0,0.0,27.1,32.5,23.0,1002.0,7214.0,685.0
3114,2022-09-19,96350.0,31084.0,18685.0,12149.0,0.0,24.6,29.6,19.5,1631.0,10316.0,978.0
3115,2022-09-20,96880.0,31906.0,17711.0,12154.0,0.0,19.9,24.6,16.1,1635.0,10113.0,1023.0
3116,2022-09-21,98006.0,32490.0,18229.0,12147.0,0.0,19.4,25.6,13.0,1754.0,10241.0,1005.0
3117,2022-09-22,100854.0,33068.0,19196.0,12373.0,0.0,19.8,24.7,14.2,1804.0,10497.0,1045.0
3118,2022-09-23,111990.0,36202.0,23697.0,12565.0,1.0,17.5,22.2,14.7,1876.0,11061.0,1091.0
3119,2022-09-24,89926.0,27413.0,22701.0,3929.0,0.0,18.5,24.2,12.3,1227.0,7843.0,849.0
3120,2022-09-25,67988.0,20313.0,20328.0,2782.0,0.0,19.6,25.2,15.4,1148.0,7641.0,657.0
3121,2022-09-26,98674.0,31868.0,18549.0,12212.0,0.0,20.0,25.4,14.8,1682.0,10214.0,996.0
3122,2022-09-27,98556.0,32570.0,18170.0,12492.0,0.0,20.9,28.0,14.0,1656.0,10157.0,1017.0
3123,2022-09-28,98346.0,32390.0,18320.0,12333.0,0.0,20.4,26.1,16.1,1750.0,10263.0,1063.0
3124,2022-09-29,101028.0,33065.0,19152.0,12287.0,0.0,20.4,26.5,16.4,1805.0,10772.0,1011.0
3125,2022-09-30,117240.0,36870.0,24298.0,12665.0,0.0,20.7,27.7,14.8,2016.0,11378.0,1107.0
3126,2022-10-01,90820.0,25730.0,23358.0,3856.0,0.0,20.9,27.6,14.4,1368.0,8794.0,791.0
3127,2022-10-02,65516.0,19038.0,19408.0,2482.0,1.0,19.4,21.6,17.2,1143.0,6646.0,595.0
3128,2022-10-03,65902.0,17516.0,19447.0,2579.0,2.0,21.4,23.4,17.5,667.0,5868.0,559.0
3129,2022-10-04,96666.0,30461.0,18277.0,12162.0,2.0,17.9,23.0,14.2,1590.0,10012.0,946.0
3130,2022-10-05,98648.0,32440.0,17902.0,11922.0,1.0,16.6,21.6,14.1,1895.0,10651.0,1043.0
3131,2022-10-06,103106.0,33661.0,19410.0,12460.0,0.0,15.8,19.1,12.7,1760.0,10314.0,1014.0
3132,2022-10-07,119396.0,37939.0,25206.0,12763.0,0.0,14.3,18.6,11.0,2012.0,11371.0,1129.0
3133,2022-10-08,100728.0,28284.0,25372.0,3958.0,0.0,15.8,21.6,11.1,1583.0,9677.0,1130.0
3134,2022-10-09,68438.0,20245.0,20612.0,2521.0,1.0,13.1,14.5,10.7,846.0,6434.0,551.0
3135,2022-10-10,72520.0,19408.0,21005.0,3033.0,0.0,9.9,11.9,8.2,998.0,7245.0,630.0
3136,2022-10-11,100904.0,32583.0,20033.0,11844.0,0.0,11.1,16.4,7.4,1745.0,10615.0,987.0
3137,2022-10-12,101032.0,34106.0,19281.0,12427.0,0.0,13.5,20.6,6.5,1774.0,10483.0,1025.0
3138,2022-10-13,102934.0,35101.0,21608.0,12554.0,0.0,16.3,22.7,10.7,1826.0,10790.0,1099.0
3139,2022-10-14,116490.0,37044.0,25173.0,12679.0,0.0,17.1,23.0,12.4,1965.0,11283.0,1126.0
3140,2022-10-15,89930.0,27608.0,23254.0,3791.0,0.0,18.2,24.4,12.6,1410.0,8988.0,861.0
3141,2022-10-16,69736.0,20369.0,22243.0,2704.0,0.0,16.9,20.5,15.1,1172.0,7659.0,585.0
3142,2022-10-17,101168.0,33451.0,20173.0,12397.0,0.0,11.2,15.1,7.4,1710.0,10192.0,1058.0
3143,2022-10-18,101638.0,33461.0,19324.0,12298.0,0.0,9.4,14.2,5.0,1693.0,10281.0,1012.0
3144,2022-10-19,103212.0,34625.0,19501.0,12491.0,0.0,10.5,16.8,4.4,1811.0,10594.0,1035.0
3145,2022-10-20,104566.0,34738.0,20763.0,12439.0,0.0,12.9,19.7,6.0,1820.0,10563.0,1076.0
3146,2022-10-21,115110.0,37309.0,25064.0,12732.0,0.0,14.0,20.9,8.8,1863.0,11211.0,1125.0
3147,2022-10-22,101418.0,32763.0,24525.0,4725.0,0.0,15.1,20.8,10.5,786.0,9027.0,842.0
3148,2022-10-23,71868.0,21668.0,21643.0,2873.0,0.0,14.0,18.6,10.4,1132.0,7478.0,667.0
3149,2022-10-24,101342.0,33260.0,20536.0,12177.0,0.0,10.6,14.8,7.5,1705.0,10141.0,1028.0
3150,2022-10-25,102772.0,32925.0,19324.0,12403.0,0.0,11.3,17.6,5.9,1629.0,10158.0,1231.0
3151,2022-10-26,104998.0,34577.0,19819.0,12298.0,0.0,12.9,17.8,8.0,1799.0,10697.0,1120.0
3152,2022-10-27,106442.0,35519.0,21178.0,12584.0,0.0,13.2,18.9,8.6,1746.0,10791.0,1096.0
3153,2022-10-28,120310.0,38680.0,25501.0,12817.0,0.0,13.6,20.6,8.2,2071.0,11560.0,1157.0
3154,2022-10-29,105006.0,32933.0,25082.0,4465.0,0.0,14.8,21.3,10.2,684.0,8655.0,1034.0
3155,2022-10-30,78162.0,22400.0,22974.0,2997.0,0.0,14.9,21.3,10.4,1264.0,8246.0,599.0
3156,2022-10-31,99704.0,33141.0,20187.0,12402.0,0.0,14.9,21.1,11.2,1656.0,10363.0,983.0
3157,2022-11-01,96194.0,32683.0,18145.0,12220.0,0.0,13.1,17.8,9.4,1636.0,10258.0,1015.0
3158,2022-11-02,99404.0,33772.0,18767.0,12195.0,0.0,11.1,17.9,5.5,1742.0,10313.0,993.0
3159,2022-11-03,101752.0,34058.0,20496.0,12237.0,0.0,9.3,13.4,5.6,1830.0,10498.0,1010.0
3160,2022-11-04,118144.0,36571.0,24936.0,12314.0,0.0,4.9,9.8,1.6,1935.0,11181.0,1079.0
3161,2022-11-05,92602.0,27142.0,23963.0,3732.0,0.0,6.5,13.6,0.8,1495.0,8720.0,844.0
3162,2022-11-06,74210.0,21383.0,21938.0,2818.0,0.0,9.6,16.4,3.7,1329.0,7879.0,642.0
3163,2022-11-07,94740.0,33534.0,19614.0,12274.0,0.0,11.4,16.6,6.1,1643.0,10400.0,1242.0
3164,2022-11-08,97232.0,32476.0,18563.0,12217.0,0.0,12.9,17.9,9.7,1585.0,10323.0,1025.0
3165,2022-11-09,99118.0,32858.0,18798.0,12225.0,0.0,11.4,16.0,6.7,1811.0,10183.0,1045.0
3166,2022-11-10,103318.0,33897.0,20456.0,12214.0,0.0,13.5,19.1,8.8,1789.0,10515.0,972.0
3167,2022-11-11,118460.0,36717.0,25297.0,12691.0,0.0,15.6,22.1,10.9,1996.0,11338.0,1094.0
3168,2022-11-12,99960.0,29418.0,23950.0,3867.0,2.0,16.3,22.0,11.6,917.0,6344.0,584.0
3169,2022-11-13,70632.0,20874.0,22101.0,2506.0,0.0,10.3,17.3,8.7,1111.0,7106.0,533.0
3170,2022-11-14,99288.0,32056.0,20321.0,12187.0,0.0,9.7,13.8,5.9,1573.0,9903.0,1001.0
3171,2022-11-15,97370.0,32088.0,18427.0,11872.0,1.0,8.1,12.3,4.0,1622.0,10044.0,1012.0
3172,2022-11-16,101164.0,33507.0,19389.0,12076.0,0.0,8.5,13.0,5.5,1705.0,10369.0,1038.0
3173,2022-11-17,104248.0,34612.0,21129.0,11928.0,0.0,10.2,16.6,5.4,1724.0,10342.0,1018.0
